,VISIT_ID,TRAVEL_ID,TRAVELER_ID,VISIT_AREA_NM,LOTNO_ADDR,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,VISIT_MM,TRAVEL_NM,MVMN_NM,TRAVEL_STYL_1,TRAVEL_STYL_3,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,NUMBER_OF_PERSON,CHILDREN,PARENTS,TRAVEL_PURPOSE,TRAVEL_MISSION
598,2265,a_a004779,a004779,에버랜드,경기 용인시 처인구 포곡읍 전대리 310,720.0,6,1.0,4.0,5.0,5.0,10,A03,자가용,1,4,2,4,4,6,2.0,0.0,0.0,1;2;22;26;9;,1;2;22;26;9;
599,829,a_a000445,a000445,덕수궁,서울 중구 정동 5-1,30.0,2,0.0,5.0,5.0,5.0,08,A01,대중교통 등,7,5,3,5,6,4,1.0,0.0,0.0,13;2;23;3;6;,13;2;23;3;6;
600,3107,a_a000445,a000445,천주교서울대교구 주교좌 명동대성당,서울 중구 명동2가 1-1,30.0,2,0.0,5.0,5.0,5.0,08,A01,대중교통 등,7,5,3,5,6,4,1.0,0.0,0.0,13;2;23;3;6;,13;2;23;3;6;
601,452,a_a000445,a000445,국립고궁박물관,서울 종로구 세종로 1-57,30.0,2,0.0,5.0,5.0,5.0,08,A01,대중교통 등,7,5,3,5,6,4,1.0,0.0,0.0,13;2;23;3;6;,13;2;23;3;6;
602,629,a_a000445,a000445,남산공원 N서울타워,서울 용산구 용산동2가 산 1-3,60.0,1,0.0,5.0,5.0,5.0,08,A01,대중교통 등,7,5,3,5,6,4,1.0,0.0,0.0,13;2;23;3;6;,13;2;23;3;6;
603,1007,a_a000445,a000445,롯데마트 제타플렉스,서울 송파구 잠실동 40-1,30.0,4,1.0,5.0,5.0,5.0,08,A01,대중교통 등,7,5,3,5,6,4,1.0,0.0,0.0,13;2;23;3;6;,13;2;23;3;6;
604,426,a_a000445,a000445,교보문고 광화문점,서울 종로구 세종로 119,30.0,3,0.0,5.0,5.0,5.0,08,A01,대중교통 등,7,5,3,5,6,4,1.0,0.0,0.0,13;2;23;3;6;,13;2;23;3;6;
605,3084,a_a000445,a000445,창덕궁,서울 종로구 와룡동 2-71,30.0,2,1.0,5.0,5.0,5.0,08,A01,대중교통 등,7,5,3,5,6,4,1.0,0.0,0.0,13;2;23;3;6;,13;2;23;3;6;
606,3015,a_a000445,a000445,종묘,서울 종로구 훈정동 1-2,60.0,2,0.0,5.0,5.0,5.0,08,A01,대중교통 등,7,5,3,5,6,4,1.0,0.0,0.0,13;2;23;3;6;,13;2;23;3;6;
607,258,a_a000445,a000445,경복궁,서울 종로구 세종로 1-91,30.0,2,1.0,5.0,5.0,5.0,08,A01,대중교통 등,7,5,3,5,6,4,1.0,0.0,0.0,13;2;23;3;6;,13;2;23;3;6;
608,1054,a_a000445,a000445,롯데월드,서울 송파구 잠실동 40-1,90.0,6,0.0,5.0,5.0,5.0,08,A01,대중교통 등,7,5,3,5,6,4,1.0,0.0,0.0,13;2;23;3;6;,13;2;23;3;6;
609,3082,a_a000445,a000445,창경궁,서울 종로구 와룡동 2-1,30.0,2,0.0,5.0,5.0,5.0,08,A01,대중교통 등,7,5,3,5,6,4,1.0,0.0,0.0,13;2;23;3;6;,13;2;23;3;6;
610,567,a_a003919,a003919,김포한강야생조류생태공원,경기 김포시 운양동 1246-1,30.0,1,0.0,4.0,3.0,3.0,10,A03,자가용,2,3,2,5,5,1,1.0,0.0,0.0,24;26;27;28;6;,24;26;27;28;6;
611,3650,a_a003919,a003919,현대프리미엄아울렛 김포점,경기 김포시 고촌읍 전호리 654,120.0,4,1.0,3.0,3.0,3.0,10,A03,자가용,2,3,2,5,5,1,1.0,0.0,0.0,24;26;27;28;6;,24;26;27;28;6;
612,748,a_a003919,a003919,담쁨퍼스널컬러,서울 마포구 서교동 333-6,90.0,4,0.0,4.0,3.0,3.0,10,A03,자가용,2,3,2,5,5,1,1.0,0.0,0.0,24;26;27;28;6;,24;26;27;28;6;
613,568,a_a003919,a003919,김포한옥마을,경기 김포시 운양동 1325-10,30.0,7,0.0,4.0,3.0,3.0,10,A03,자가용,2,3,2,5,5,1,1.0,0.0,0.0,24;26;27;28;6;,24;26;27;28;6;
614,3752,a_a011104,a011104,화성행궁,경기 수원시 팔달구 남창동 6-2,30.0,2,0.0,3.0,2.0,2.0,10,A03,자가용,1,1,5,1,2,7,2.0,0.0,0.0,1;3;21;22;23;24;26;,1;3;21;22;23;24;26;
615,3787,a_a011104,a011104,효원공원 월화원,경기 수원시 팔달구 인계동 1117,60.0,1,0.0,5.0,5.0,5.0,10,A03,자가용,1,1,5,1,2,7,2.0,0.0,0.0,1;3;21;22;23;24;26;,1;3;21;22;23;24;26;
616,3589,a_a011104,a011104,행리단길,경기 수원시 팔달구 장안동 290-3,30.0,2,0.0,3.0,3.0,3.0,10,A03,자가용,1,1,5,1,2,7,2.0,0.0,0.0,1;3;21;22;23;24;26;,1;3;21;22;23;24;26;
617,1894,a_a011104,a011104,수원화성,경기 수원시 장안구 영화동 320-2,120.0,2,0.0,4.0,5.0,5.0,10,A03,자가용,1,1,5,1,2,7,2.0,0.0,0.0,1;3;21;22;23;24;26;,1;3;21;22;23;24;26;
618,3359,a_a011104,a011104,팔달문화센터,경기 수원시 팔달구 매향동 93-1,60.0,3,0.0,4.0,4.0,4.0,10,A03,자가용,1,1,5,1,2,7,2.0,0.0,0.0,1;3;21;22;23;24;26;,1;3;21;22;23;24;26;
619,3124,a_a000134,a000134,청계천,서울 종로구 서린동 148,30.0,7,1.0,5.0,5.0,5.0,08,A01,대중교통 등,5,2,6,4,6,3,1.0,0.0,0.0,1;6;,1;
620,829,a_a000134,a000134,덕수궁,서울 중구 정동 5-1,60.0,2,0.0,5.0,5.0,5.0,08,A01,대중교통 등,5,2,6,4,6,3,1.0,0.0,0.0,1;6;,1;
621,1022,a_a000134,a000134,롯데백화점 본점,서울 중구 소공동 1,60.0,4,0.0,4.0,3.0,3.0,08,A01,대중교통 등,5,2,6,4,6,3,1.0,0.0,0.0,1;6;,1;
622,3124,a_a000134,a000134,청계천,서울 종로구 서린동 148,60.0,7,1.0,5.0,5.0,5.0,08,A01,대중교통 등,5,2,6,4,6,3,1.0,0.0,0.0,1;6;,1;
623,1296,a_a008365,a008365,배곧생명공원,경기 시흥시 정왕동 2506,60.0,1,0.0,5.0,5.0,5.0,10,A03,자가용,2,1,6,4,2,4,1.0,0.0,0.0,1;25;5;6;,1;25;5;6;
624,2454,a_a008365,a008365,"옥구공원, 옥구공원 반려견놀이터, 조각공원",경기 시흥시 정왕동 2138,120.0,1,1.0,5.0,5.0,5.0,10,A03,자가용,2,1,6,4,2,4,1.0,0.0,0.0,1;25;5;6;,1;25;5;6;
625,2004,a_a008365,a008365,시흥프리미엄아울렛,경기 시흥시 배곧동 36,120.0,4,1.0,5.0,5.0,5.0,10,A03,자가용,2,1,6,4,2,4,1.0,0.0,0.0,1;25;5;6;,1;25;5;6;
626,2001,a_a008365,a008365,시흥배곧한울공원,경기 시흥시 배곧동 307,60.0,13,0.0,5.0,5.0,5.0,10,A03,자가용,2,1,6,4,2,4,1.0,0.0,0.0,1;25;5;6;,1;25;5;6;
627,2048,a_a002302,a002302,신포국제시장,인천 중구 신포동 3-2,0.0,4,0.0,4.0,3.0,4.0,09,A02,대중교통 등,3,5,2,5,6,6,1.0,0.0,0.0,22;26;3;4;,22;26;3;4;
628,2852,a_a002302,a002302,인천차이나타운,인천 중구 북성동2가 14,0.0,4,0.0,4.0,3.0,3.0,09,A02,대중교통 등,3,5,2,5,6,6,1.0,0.0,0.0,22;26;3;4;,22;26;3;4;
629,2847,a_a002302,a002302,인천아트플랫폼,인천 중구 해안동1가 2-8,0.0,3,0.0,4.0,3.0,3.0,09,A02,대중교통 등,3,5,2,5,6,6,1.0,0.0,0.0,22;26;3;4;,22;26;3;4;
630,3520,a_a002302,a002302,한국근대문학관,인천 중구 해안동2가 6-2,0.0,2,0.0,4.0,3.0,4.0,09,A02,대중교통 등,3,5,2,5,6,6,1.0,0.0,0.0,22;26;3;4;,22;26;3;4;
631,1333,a_a015211,a015211,벽초지수목원,경기 파주시 광탄면 창만리 166-8,120.0,1,0.0,5.0,5.0,5.0,11,A03,자가용,2,1,3,5,5,5,3.0,0.0,0.0,2;22;4;,2;22;4;
632,2808,a_a015211,a015211,인생네컷 파주야당2호점,경기 파주시 야당동 1072,30.0,4,0.0,5.0,5.0,5.0,11,A03,자가용,2,1,3,5,5,5,3.0,0.0,0.0,2;22;4;,2;22;4;
633,1097,a_a015211,a015211,마장호수,경기 파주시 광탄면 기산리 451-2,60.0,1,0.0,4.0,3.0,4.0,11,A03,자가용,2,1,3,5,5,5,3.0,0.0,0.0,2;22;4;,2;22;4;
634,2882,a_a015211,a015211,임진각 평화누리,경기 파주시 문산읍 마정리 1316,90.0,13,0.0,5.0,5.0,5.0,11,A03,자가용,2,1,3,5,5,5,3.0,0.0,0.0,2;22;4;,2;22;4;
635,478,a_a000074,a000074,국립중앙박물관,서울 용산구 용산동6가 168-6,60.0,2,0.0,4.0,4.0,4.0,08,A01,대중교통 등,3,2,6,5,6,3,3.0,1.0,0.0,2;3;4;,2;
636,463,a_a000074,a000074,국립민속박물관,서울 종로구 세종로 1-1,60.0,2,0.0,4.0,4.0,4.0,08,A01,대중교통 등,3,2,6,5,6,3,3.0,1.0,0.0,2;3;4;,2;
637,2961,a_a000074,a000074,전쟁기념관 어린이박물관,서울 용산구 용산동1가 8,60.0,2,0.0,3.0,3.0,3.0,08,A01,대중교통 등,3,2,6,5,6,3,3.0,1.0,0.0,2;3;4;,2;
638,452,a_a000074,a000074,국립고궁박물관,서울 종로구 세종로 1-57,60.0,2,0.0,4.0,4.0,4.0,08,A01,대중교통 등,3,2,6,5,6,3,3.0,1.0,0.0,2;3;4;,2;
639,1011,a_a000074,a000074,롯데몰 김포공항점,서울 강서구 방화동 886,30.0,4,1.0,4.0,4.0,4.0,08,A01,대중교통 등,3,2,6,5,6,3,3.0,1.0,0.0,2;3;4;,2;
640,629,a_a000074,a000074,남산공원 N서울타워,서울 용산구 용산동2가 산 1-3,90.0,1,0.0,5.0,5.0,5.0,08,A01,대중교통 등,3,2,6,5,6,3,3.0,1.0,0.0,2;3;4;,2;
641,1054,a_a000074,a000074,롯데월드,서울 송파구 잠실동 40-1,510.0,6,1.0,4.0,4.0,4.0,08,A01,대중교통 등,3,2,6,5,6,3,3.0,1.0,0.0,2;3;4;,2;
642,258,a_a000074,a000074,경복궁,서울 종로구 세종로 1-91,30.0,2,1.0,4.0,4.0,4.0,08,A01,대중교통 등,3,2,6,5,6,3,3.0,1.0,0.0,2;3;4;,2;
643,1541,a_a000074,a000074,서대문 자연사박물관,서울 서대문구 연희동 141-52,60.0,2,0.0,5.0,5.0,5.0,08,A01,대중교통 등,3,2,6,5,6,3,3.0,1.0,0.0,2;3;4;,2;
644,1344,a_a002096,a002096,보광사,서울 용산구 보광동 419,30.0,2,0.0,3.0,2.0,2.0,09,A03,자가용,2,2,5,4,3,3,2.0,0.0,0.0,1;12;2;3;6;,1;12;2;3;6;
645,1098,a_a002096,a002096,마장호수출렁다리,경기 파주시 광탄면 기산리,30.0,7,0.0,3.0,3.0,4.0,09,A03,자가용,2,2,5,4,3,3,2.0,0.0,0.0,1;12;2;3;6;,1;12;2;3;6;
646,3347,a_a002096,a002096,파주프리미엄아울렛,경기 파주시 탄현면 법흥리 1790-8,60.0,4,0.0,5.0,4.0,5.0,09,A03,자가용,2,2,5,4,3,3,2.0,0.0,0.0,1;12;2;3;6;,1;12;2;3;6;
647,1335,a_a002096,a002096,벽초지수목원 사진전시관,,30.0,3,0.0,4.0,3.0,4.0,09,A03,자가용,2,2,5,4,3,3,2.0,0.0,0.0,1;12;2;3;6;,1;12;2;3;6;
648,3619,a_a002096,a002096,헤이리마을 영화박물관,,30.0,2,0.0,2.0,1.0,3.0,09,A03,자가용,2,2,5,4,3,3,2.0,0.0,0.0,1;12;2;3;6;,1;12;2;3;6;
649,1333,a_a002096,a002096,벽초지수목원,경기 파주시 광탄면 창만리 166-8,30.0,1,0.0,4.0,3.0,4.0,09,A03,자가용,2,2,5,4,3,3,2.0,0.0,0.0,1;12;2;3;6;,1;12;2;3;6;
650,1334,a_a002096,a002096,벽초지수목원 빈센조 촬영장,,30.0,2,0.0,3.0,3.0,2.0,09,A03,자가용,2,2,5,4,3,3,2.0,0.0,0.0,1;12;2;3;6;,1;12;2;3;6;
651,1057,a_a002239,a002239,롯데월드 어드벤처,서울 송파구 잠실동 40-1,180.0,6,1.0,5.0,5.0,5.0,09,A01,자가용,7,7,1,2,1,3,1.0,0.0,0.0,1;12;22;23;4;,1;12;22;23;4;
652,629,a_a002239,a002239,남산공원 N서울타워,서울 용산구 용산동2가 산 1-3,60.0,1,0.0,5.0,5.0,5.0,09,A01,자가용,7,7,1,2,1,3,1.0,0.0,0.0,1;12;22;23;4;,1;12;22;23;4;
653,2900,a_a001774,a001774,자라섬,경기 가평군 가평읍 달전리 30,30.0,1,0.0,4.0,3.0,4.0,09,A03,대중교통 등,1,3,4,2,3,3,1.0,0.0,0.0,5;8;,5;8;
654,1285,a_a001774,a001774,밝은광장 인증센터,경기 남양주시 조안면 진중리 279-14,0.0,13,0.0,5.0,3.0,5.0,09,A03,대중교통 등,1,3,4,2,3,3,1.0,0.0,0.0,5;8;,5;8;
655,229,a_a001774,a001774,경강교 인증센터,경기 가평군 가평읍 대곡리 30-4,60.0,13,0.0,5.0,3.0,5.0,09,A03,대중교통 등,1,3,4,2,3,3,1.0,0.0,0.0,5;8;,5;8;
656,3152,a_a001774,a001774,청평5일시장,경기 가평군 청평면 청평리 81-2,30.0,4,0.0,4.0,3.0,4.0,09,A03,대중교통 등,1,3,4,2,3,3,1.0,0.0,0.0,5;8;,5;8;
657,357,a_a001774,a001774,공지천유원지,강원 춘천시 근화동,30.0,1,0.0,4.0,3.0,4.0,09,A03,대중교통 등,1,3,4,2,3,3,1.0,0.0,0.0,5;8;,5;8;
658,2018,a_a001774,a001774,신매대교 인증센터,강원 춘천시 서면 신매리 41-2,120.0,13,0.0,5.0,4.0,5.0,09,A03,대중교통 등,1,3,4,2,3,3,1.0,0.0,0.0,5;8;,5;8;
659,415,a_a001210,a001210,광화문광장,서울 종로구 세종로 1-68,30.0,4,1.0,5.0,5.0,5.0,08,A01,대중교통 등,2,4,7,4,4,7,1.0,0.0,0.0,1;22;4;6;,1;22;4;6;
660,415,a_a001210,a001210,광화문광장,서울 종로구 세종로 1-68,30.0,3,0.0,4.0,3.0,4.0,08,A01,대중교통 등,2,4,7,4,4,7,1.0,0.0,0.0,1;22;4;6;,1;22;4;6;
661,258,a_a001210,a001210,경복궁,서울 종로구 세종로 1-91,60.0,2,0.0,5.0,5.0,5.0,08,A01,대중교통 등,2,4,7,4,4,7,1.0,0.0,0.0,1;22;4;6;,1;22;4;6;
662,416,a_a001210,a001210,광화문광장 세종대왕동상,서울 종로구 세종로 1-68,30.0,4,1.0,5.0,5.0,5.0,08,A01,대중교통 등,2,4,7,4,4,7,1.0,0.0,0.0,1;22;4;6;,1;22;4;6;
663,417,a_a001210,a001210,광화문광장 이순신 장군 동상,서울 종로구 세종로 1-68,30.0,4,1.0,5.0,5.0,5.0,08,A01,대중교통 등,2,4,7,4,4,7,1.0,0.0,0.0,1;22;4;6;,1;22;4;6;
664,426,a_a001210,a001210,교보문고 광화문점,서울 종로구 세종로 119,30.0,4,0.0,4.0,4.0,3.0,08,A01,대중교통 등,2,4,7,4,4,7,1.0,0.0,0.0,1;22;4;6;,1;22;4;6;
665,1754,a_a001210,a001210,세종문화회관,서울 종로구 세종로 81-3,210.0,3,0.0,5.0,3.0,4.0,08,A01,대중교통 등,2,4,7,4,4,7,1.0,0.0,0.0,1;22;4;6;,1;22;4;6;
666,2012,a_a014920,a014920,신덕고개,경기 용인시 처인구 양지면 남곡리 산 45-16,60.0,7,0.0,4.0,4.0,4.0,10,A03,자가용,6,3,5,5,2,6,3.0,0.0,0.0,3;13;26;28;,3;13;26;28;
667,2645,a_a014920,a014920,은이성지,경기 용인시 처인구 양지면 남곡리 632-1,30.0,2,1.0,1.0,4.0,4.0,10,A03,자가용,6,3,5,5,2,6,3.0,0.0,0.0,3;13;26;28;,3;13;26;28;
668,2480,a_a014920,a014920,와우정사,경기 용인시 처인구 해곡동 224-1,60.0,2,0.0,3.0,4.0,3.0,10,A03,자가용,6,3,5,5,2,6,3.0,0.0,0.0,3;13;26;28;,3;13;26;28;
669,1803,a_a014920,a014920,손골성지,경기 용인시 수지구 동천동 734,30.0,2,0.0,4.0,3.0,4.0,10,A03,자가용,6,3,5,5,2,6,3.0,0.0,0.0,3;13;26;28;,3;13;26;28;
670,1022,a_a001393,a001393,롯데백화점 본점,서울 중구 소공동 1,90.0,4,0.0,5.0,5.0,5.0,08,A01,대중교통 등,1,1,1,1,1,7,3.0,1.0,0.0,22;23;4;,22;23;4;
671,786,a_a001393,a001393,대오서점,서울 종로구 누하동 33,30.0,7,0.0,5.0,5.0,5.0,08,A01,대중교통 등,1,1,1,1,1,7,3.0,1.0,0.0,22;23;4;,22;23;4;
672,2793,a_a001393,a001393,인사동 문화의거리,서울 종로구 관훈동 30-1,30.0,4,0.0,5.0,5.0,5.0,08,A01,대중교통 등,1,1,1,1,1,7,3.0,1.0,0.0,22;23;4;,22;23;4;
673,414,a_a001393,a001393,광화문,서울 종로구 세종로 1-58,30.0,2,0.0,5.0,5.0,5.0,08,A01,대중교통 등,1,1,1,1,1,7,3.0,1.0,0.0,22;23;4;,22;23;4;
674,164,a_a001393,a001393,감고당길,서울 종로구 송현동 34-2,0.0,7,0.0,5.0,5.0,5.0,08,A01,대중교통 등,1,1,1,1,1,7,3.0,1.0,0.0,22;23;4;,22;23;4;
675,2146,a_a001393,a001393,안녕인사동,서울 종로구 관훈동 155-2,30.0,4,0.0,5.0,5.0,5.0,08,A01,대중교통 등,1,1,1,1,1,7,3.0,1.0,0.0,22;23;4;,22;23;4;
676,3145,a_a001393,a001393,청와대 춘추문,서울 종로구 세종로 1,30.0,1,0.0,5.0,5.0,5.0,08,A01,대중교통 등,1,1,1,1,1,7,3.0,1.0,0.0,22;23;4;,22;23;4;
677,1894,a_a000573,a000573,수원화성,경기 수원시 장안구 영화동 320-2,30.0,2,0.0,4.0,4.0,4.0,08,A03,대중교통 등,4,5,1,3,3,2,2.0,0.0,0.0,22;23;24;,22;23;24;
678,2116,a_a000573,a000573,아쿠아플라넷,,180.0,6,0.0,4.0,3.0,3.0,08,A03,대중교통 등,4,5,1,3,3,2,2.0,0.0,0.0,22;23;24;,22;23;24;
679,3448,a_a000573,a000573,플라잉수원,경기 수원시 팔달구 지동 261-100,30.0,13,0.0,4.0,4.0,5.0,08,A03,대중교통 등,4,5,1,3,3,2,2.0,0.0,0.0,22;23;24;,22;23;24;
680,2103,a_a002192,a002192,아이스타일,경기 파주시 문발동 513-14,30.0,3,0.0,3.0,3.0,3.0,09,A03,자가용,2,2,2,2,5,7,1.0,0.0,0.0,21;22;23;26;6;,21;22;23;26;6;
681,3650,a_a002192,a002192,현대프리미엄아울렛 김포점,경기 김포시 고촌읍 전호리 654,60.0,4,0.0,5.0,5.0,5.0,09,A03,자가용,2,2,2,2,5,7,1.0,0.0,0.0,21;22;23;26;6;,21;22;23;26;6;
682,3059,a_a002192,a002192,지혜의숲,경기 파주시 문발동 524-3,180.0,3,0.0,5.0,5.0,5.0,09,A03,자가용,2,2,2,2,5,7,1.0,0.0,0.0,21;22;23;26;6;,21;22;23;26;6;
683,3059,a_a002192,a002192,지혜의숲,경기 파주시 문발동 524-3,30.0,3,1.0,5.0,5.0,5.0,09,A03,자가용,2,2,2,2,5,7,1.0,0.0,0.0,21;22;23;26;6;,21;22;23;26;6;
684,2309,a_a002192,a002192,엘리펀트플라잉,경기 파주시 탄현면 법흥리 1652-276,30.0,4,0.0,5.0,5.0,5.0,09,A03,자가용,2,2,2,2,5,7,1.0,0.0,0.0,21;22;23;26;6;,21;22;23;26;6;
685,124,a_a002192,a002192,가드너스,경기 파주시 탄현면 법흥리 1652-116,90.0,3,0.0,5.0,5.0,5.0,09,A03,자가용,2,2,2,2,5,7,1.0,0.0,0.0,21;22;23;26;6;,21;22;23;26;6;
686,1918,a_a007182,a007182,수원화성미디어아트쇼,,30.0,8,0.0,4.0,4.0,4.0,10,A03,자가용,2,4,2,4,5,4,3.0,0.0,0.0,3;9;,3;9;
687,3752,a_a007182,a007182,화성행궁,,120.0,2,0.0,4.0,4.0,4.0,10,A03,자가용,2,4,2,4,5,4,3.0,0.0,0.0,3;9;,3;9;
688,3755,a_a007182,a007182,화성행궁광장,,120.0,2,1.0,4.0,4.0,4.0,10,A03,자가용,2,4,2,4,5,4,3.0,0.0,0.0,3;9;,3;9;
689,1870,a_a007182,a007182,수원문화재단,경기 수원시 팔달구 남창동 14,150.0,2,0.0,4.0,4.0,4.0,10,A03,자가용,2,4,2,4,5,4,3.0,0.0,0.0,3;9;,3;9;
690,1887,a_a002367,a002367,수원천,,30.0,7,0.0,3.0,2.0,2.0,10,A03,대중교통 등,4,5,2,4,5,3,3.0,0.0,0.0,1;21;4;,1;21;4;
691,1894,a_a002367,a002367,수원화성,경기 수원시 장안구 영화동 320-2,120.0,2,0.0,3.0,3.0,3.0,10,A03,대중교통 등,4,5,2,4,5,3,3.0,0.0,0.0,1;21;4;,1;21;4;
692,211,a_a002367,a002367,갤러리아백화점 광교점,경기 수원시 영통구 하동 871-1,60.0,4,0.0,4.0,4.0,4.0,10,A03,대중교통 등,4,5,2,4,5,3,3.0,0.0,0.0,1;21;4;,1;21;4;
693,1281,a_a002367,a002367,반포한강공원,서울 서초구 반포2동 115-5,150.0,1,0.0,4.0,3.0,3.0,10,A03,대중교통 등,4,5,2,4,5,3,3.0,0.0,0.0,1;21;4;,1;21;4;
694,383,a_a002367,a002367,광교호수공원,경기 수원시 영통구 하동 1020,60.0,1,0.0,4.0,3.0,3.0,10,A03,대중교통 등,4,5,2,4,5,3,3.0,0.0,0.0,1;21;4;,1;21;4;
695,1054,a_a001753,a001753,롯데월드,서울 송파구 잠실동 40-1,210.0,6,1.0,5.0,5.0,5.0,09,A01,대중교통 등,1,1,2,6,3,2,1.0,0.0,0.0,2;22;23;6;,2;22;23;6;
696,2472,a_a001753,a001753,올림픽공원,서울 송파구 방이동 88-3,300.0,1,1.0,5.0,5.0,5.0,09,A01,대중교통 등,1,1,2,6,3,2,1.0,0.0,0.0,2;22;23;6;,2;22;23;6;
697,2472,a_a001753,a001753,올림픽공원,서울 송파구 방이동 88-3,270.0,1,0.0,5.0,5.0,5.0,09,A01,대중교통 등,1,1,2,6,3,2,1.0,0.0,0.0,2;22;23;6;,2;22;23;6;
698,1891,a_a001308,a001308,수원통닭거리,경기 수원시 팔달구 남수동 158-2,30.0,4,1.0,5.0,5.0,5.0,09,A03,자가용,2,1,4,2,1,6,2.0,0.0,0.0,12;22;26;3;4;,12;22;26;3;4;
699,3787,a_a001308,a001308,효원공원 월화원,경기 수원시 팔달구 인계동 1117,90.0,1,0.0,5.0,5.0,5.0,09,A03,자가용,2,1,4,2,1,6,2.0,0.0,0.0,12;22;26;3;4;,12;22;26;3;4;
700,1295,a_a001308,a001308,방화수류정,경기 수원시 팔달구 매향동 151,90.0,2,0.0,5.0,5.0,5.0,09,A03,자가용,2,1,4,2,1,6,2.0,0.0,0.0,12;22;26;3;4;,12;22;26;3;4;
701,3739,a_a001308,a001308,화성 어차 매표소,,60.0,2,0.0,4.0,3.0,3.0,09,A03,자가용,2,1,4,2,1,6,2.0,0.0,0.0,12;22;26;3;4;,12;22;26;3;4;
702,3589,a_a001308,a001308,행리단길,경기 수원시 팔달구 장안동 290-3,150.0,4,0.0,5.0,5.0,5.0,09,A03,자가용,2,1,4,2,1,6,2.0,0.0,0.0,12;22;26;3;4;,12;22;26;3;4;
703,3358,a_a001308,a001308,팔달문시장,경기 수원시 팔달구 팔달로3가 32,30.0,4,1.0,4.0,4.0,4.0,09,A03,자가용,2,1,4,2,1,6,2.0,0.0,0.0,12;22;26;3;4;,12;22;26;3;4;
704,3262,a_a001798,a001798,킨텍스 제2전시장,경기 고양시 일산서구 대화동 2700,30.0,3,1.0,5.0,5.0,5.0,09,A03,자가용,1,1,7,2,2,5,3.0,1.0,0.0,11;2;23;6;,11;2;23;6;
705,961,a_a001798,a001798,라페스타,경기 고양시 일산동구 장항동 763-3,30.0,4,1.0,4.0,4.0,4.0,09,A03,자가용,1,1,7,2,2,5,3.0,1.0,0.0,11;2;23;6;,11;2;23;6;
706,673,a_a001798,a001798,노래하는분수대,경기 고양시 일산동구 장항동 906,120.0,6,1.0,5.0,5.0,5.0,09,A03,자가용,1,1,7,2,2,5,3.0,1.0,0.0,11;2;23;6;,11;2;23;6;
707,1465,a_a001798,a001798,뽀로로파크 일산킨텍스점,경기 고양시 일산서구 대화동 2700,180.0,6,0.0,4.0,3.0,5.0,09,A03,자가용,1,1,7,2,2,5,3.0,1.0,0.0,11;2;23;6;,11;2;23;6;
708,3625,a_a001798,a001798,현대모터스튜디오고양 키친바이해비치,경기 고양시 일산서구 대화동 2601,60.0,4,0.0,4.0,3.0,4.0,09,A03,자가용,1,1,7,2,2,5,3.0,1.0,0.0,11;2;23;6;,11;2;23;6;
709,2499,a_a007307,a007307,용봉산,충남 홍성군 홍북읍 상하리 산 1-2,300.0,2,0.0,5.0,5.0,5.0,10,A01,,1,1,1,1,1,7,3.0,0.0,0.0,21;28;9;,21;28;9;
710,611,a_a007307,a007307,남당항,,180.0,4,0.0,5.0,5.0,5.0,10,A01,,1,1,1,1,1,7,3.0,0.0,0.0,21;28;9;,21;28;9;
711,1445,a_a001856,a001856,비둘기낭폭포,경기 포천시 영북면 대회산리 415-2,60.0,1,0.0,5.0,4.0,5.0,09,A03,자가용,3,4,2,4,2,6,2.0,0.0,0.0,11;22;24;26;5;,11;22;24;26;5;
712,3418,a_a001856,a001856,포천한탄강하늘다리,경기 포천시 영북면 대회산리 377,30.0,1,0.0,4.0,3.0,3.0,09,A03,자가용,3,4,2,4,2,6,2.0,0.0,0.0,11;22;24;26;5;,11;22;24;26;5;
713,911,a_a008616,a008616,두물머리,경기 양평군 양서면 양수리,150.0,1,0.0,5.0,4.0,4.0,11,A03,자가용,2,5,2,1,2,6,1.0,0.0,0.0,10;2;21;22;23;,10;2;21;22;23;
714,3289,a_a008616,a008616,테르메덴,경기 이천시 모가면 신갈리 360-4,180.0,6,1.0,5.0,4.0,4.0,11,A03,자가용,2,5,2,1,2,6,1.0,0.0,0.0,10;2;21;22;23;,10;2;21;22;23;
715,2241,a_a008616,a008616,양평물맑은시장,경기 양평군 양평읍 양근리 166-9,30.0,4,0.0,3.0,3.0,3.0,11,A03,자가용,2,5,2,1,2,6,1.0,0.0,0.0,10;2;21;22;23;,10;2;21;22;23;
716,2492,a_a008616,a008616,용문사,경기 양평군 용문면 신점리 625,90.0,2,0.0,5.0,5.0,5.0,11,A03,자가용,2,5,2,1,2,6,1.0,0.0,0.0,10;2;21;22;23;,10;2;21;22;23;
717,373,a_a008616,a008616,관교전통시장,,30.0,4,0.0,5.0,5.0,5.0,11,A03,자가용,2,5,2,1,2,6,1.0,0.0,0.0,10;2;21;22;23;,10;2;21;22;23;
718,1213,b_b006455,b006455,물향기수목원,경기 오산시 수청동 332-4,60.0,1,0.0,5.0,4.0,5.0,10,A03,,2,3,3,6,2,3,1.0,0.0,0.0,22;23;24;5;,22;23;24;5;
