,VISIT_AREA_ID,TRAVEL_ID,VISIT_AREA_NM,LOTNO_ADDR,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,VISIT_MM,VISIT_ID
26484,2210040010,a_a003715,물의정원,경기 남양주시 조안면 진중리 95,30.0,1,1.0,4.0,5.0,5.0,10,1211
26485,2210050005,a_a005200,코엑스,서울 강남구 삼성동 159,30.0,8,1.0,5.0,5.0,5.0,10,3233
26486,2210250002,a_a009428,롯데호텔월드,서울 송파구 잠실동 40-1,30.0,6,0.0,5.0,5.0,5.0,10,1071
26490,2210150006,a_a003657,리빙파워센터,경기 용인시 기흥구 고매동 267-1,180.0,4,0.0,5.0,5.0,5.0,10,1078
26497,2210030005,a_a002681,국립현대미술관 서울관,서울 종로구 소격동 165-10,30.0,3,1.0,4.0,4.0,4.0,10,489
26498,2210010003,a_a004853,남이섬유원지 메타세쿼이아길,강원 춘천시 남산면 방하리 197,210.0,1,0.0,4.0,4.0,4.0,10,646
26501,2210150003,a_a007915,유니플렉스,서울 종로구 동숭동 1-94,240.0,3,0.0,5.0,4.0,5.0,10,2613
26502,2210080005,a_a003919,김포한옥마을,경기 김포시 운양동 1325-10,30.0,7,0.0,4.0,3.0,3.0,10,568
26505,2208140003,a_a000081,광화문광장지하,서울특별시 종로구 종로1가,30.0,2,0.0,5.0,5.0,5.0,08,421
26509,2211110003,a_a017858,화성행궁,경기 수원시 팔달구 남창동 6-2,30.0,2,0.0,2.0,1.0,3.0,11,3752
26512,2210240002,a_a009744,광교호수공원,경기 수원시 영통구 하동 1020,90.0,1,0.0,4.0,4.0,4.0,10,383
26513,2210080009,a_a004168,남산서울타워,서울 용산구 용산동2가 산 1-3,60.0,3,1.0,4.0,5.0,5.0,10,632
26518,2210180002,a_a004296,시흥오이도박물관,경기 시흥시 정왕동 2202-6,30.0,2,0.0,4.0,4.0,4.0,10,2003
26523,2210290004,a_a006297,용수양봉박물관&용수양봉카페,경기 성남시 수정구 심곡동 258,60.0,2,0.0,4.0,4.0,4.0,10,2510
26527,2210220003,a_a009742,세종국악당,경기 여주시 하동 107-12,60.0,3,0.0,5.0,5.0,5.0,10,1752
26529,2210020007,a_a002662,칠궁,,30.0,2,0.0,4.0,3.0,4.0,10,3184
26532,2210150004,a_a005006,안산대부광산퇴적암층,경기 안산시 단원구 선감동 산 147-1,60.0,1,0.0,5.0,5.0,5.0,10,2154
26533,2209030002,a_a001208,서울특별시 교육청과학전시관 남산분관,서울 중구 회현동1가 산 1-2,60.0,3,1.0,5.0,5.0,5.0,09,1659
26536,2209030002,a_a000428,안다즈 서울강남 수영장,,90.0,6,1.0,5.0,5.0,5.0,09,2149
26538,2211040001,a_a015750,부평중앙지하상가,인천 부평구 부평동 738-21,30.0,4,1.0,5.0,5.0,5.0,11,1401
26539,2210160006,a_a007403,이마트트레이더스 스타필드고양점,,60.0,4,0.0,4.0,4.0,4.0,10,2731
26544,2211120004,a_a017655,스타필드 코엑스몰,서울 강남구 삼성동 159-9,240.0,4,1.0,4.0,4.0,4.0,11,1970
26549,2209280003,a_a003033,수원만두,경기 수원시 팔달구 팔달로1가 5-2,30.0,4,0.0,4.0,3.0,3.0,09,1868
26550,2208270003,a_a001168,보야지투자라섬,경기 가평군 가평읍 달전리 30,600.0,8,0.0,5.0,5.0,5.0,08,1352
26554,2208280015,a_a000461,황리단길,경북 경주시 황남동 270-10,0.0,4,1.0,4.0,4.0,4.0,08,3770
26557,2210160003,a_a007349,드로잉키즈,,90.0,6,0.0,5.0,5.0,5.0,10,929
26567,2208270006,a_a001359,한강달빛야시장,,90.0,4,0.0,3.0,2.0,3.0,08,3515
26572,2210010002,a_a002245,롯데백화점 인천점,인천 미추홀구 관교동 15,60.0,4,1.0,3.0,4.0,4.0,10,1027
26576,2210020004,a_a004092,화성행궁,경기 수원시 팔달구 남창동 6-2,60.0,2,0.0,5.0,5.0,5.0,10,3752
26581,2208270010,a_a001109,여의도한강공원,서울 영등포구 여의도동 85,30.0,1,0.0,4.0,4.0,4.0,08,2324
26582,2209200007,a_a001639,문발살롱,,90.0,3,0.0,4.0,4.0,4.0,09,1199
26586,2209280006,a_a002155,수원화성박물관,,30.0,2,0.0,4.0,3.0,4.0,09,1919
26588,2209250004,a_a003020,롯데마트 롯데몰수지점,경기 용인시 수지구 성복동 789,120.0,4,1.0,4.0,4.0,4.0,09,994
26590,2210080002,a_a006378,경의선숲길,서울 마포구 동교동 190-1,30.0,7,1.0,4.0,4.0,4.0,10,268
26591,2209160003,a_a001624,의공고 벽화조명,,30.0,7,0.0,4.0,4.0,4.0,09,2662
26594,2209250003,a_a002204,K-water 한탄강댐 물문화관,경기 연천군 연천읍 고문리 902,30.0,3,0.0,5.0,5.0,5.0,09,70
26595,2210010004,a_a003947,에버랜드,경기 용인시 처인구 포곡읍 전대리 310,600.0,6,0.0,5.0,5.0,5.0,10,2265
26596,2210080010,a_a006061,감고당길,서울 종로구 송현동 34-2,30.0,7,0.0,5.0,4.0,4.0,10,164
26597,2209280002,a_a002941,동묘시장,서울 종로구 숭인동 239-9,210.0,4,1.0,5.0,5.0,5.0,09,888
26605,2209280002,a_a003370,하남어시장,경기 하남시 미사동 438-2,60.0,4,0.0,5.0,5.0,5.0,09,3478
26613,2210290007,a_a012229,만국시장,,30.0,4,0.0,3.0,3.0,3.0,10,1109
26614,2210020005,a_a005524,현대프리미엄아울렛 김포점,경기 김포시 고촌읍 전호리 654,30.0,4,1.0,1.0,1.0,1.0,10,3650
26616,2210150004,a_a007204,현대프리미엄아울렛 스페이스원,경기 남양주시 다산동 6141,180.0,4,1.0,5.0,5.0,5.0,10,3654
26619,2210010004,a_a002824,호수정감,경기 안성시 양성면 미산리 225,30.0,1,0.0,5.0,4.0,4.0,10,3669
26623,2209030005,a_a000303,나인트리프리미어호텔 서울판교 수영장,,60.0,6,0.0,5.0,5.0,5.0,09,592
26628,2208200002,a_a000510,인천차이나타운,인천 중구 북성동2가 14,90.0,4,0.0,4.0,4.0,4.0,08,2852
26631,2208310005,a_a000807,청계천,서울 종로구 서린동 148,30.0,7,0.0,2.0,2.0,3.0,08,3124
26632,2208280005,a_a001464,서울랜드,경기 과천시 막계동 108,270.0,6,1.0,5.0,5.0,5.0,08,1597
26635,2209080004,a_a000738,양평곤충박물관,경기 양평군 옥천면 옥천리 903-15,90.0,2,0.0,5.0,2.0,3.0,09,2239
26641,2210300004,a_a007096,소마미술관,서울 송파구 방이동 88-21,60.0,3,1.0,4.0,4.0,4.0,10,1782
26642,2209300006,a_a003274,일산호수공원,경기 고양시 일산동구 장항동 906,210.0,1,0.0,3.0,3.0,4.0,09,2871
26644,2210230007,a_a007375,수원화성 화홍문,경기 수원시 팔달구 북수동 9000-1,60.0,2,0.0,5.0,5.0,5.0,10,1914
26648,2210120007,a_a007260,화성행궁,경기 수원시 팔달구 남창동 6-2,90.0,2,1.0,4.0,3.0,4.0,10,3752
26649,2210090003,a_a004896,홍익대학교,서울 마포구 상수동 72-1,240.0,4,0.0,1.0,5.0,5.0,10,3718
26651,2209150002,a_a001687,유명산,경기 가평군 설악면 가일리 산 58-1,240.0,1,0.0,4.0,4.0,4.0,09,2619
26652,2210210005,a_a006278,하늘공원,서울 마포구 상암동 481-72,60.0,1,0.0,5.0,5.0,5.0,10,3484
26653,2210020001,a_a003236,재인폭포,경기 연천군 연천읍 부곡리 193,120.0,1,0.0,4.0,4.0,4.0,10,2949
26656,2209230001,a_a001999,노량진컵밥거리,서울 동작구 노량진동 148-87,60.0,4,0.0,4.0,4.0,4.0,09,676
26658,2209240003,a_a002240,가평탑랜드,경기 가평군 가평읍 달전리 108-3,60.0,5,0.0,5.0,4.0,5.0,09,156
26659,2208250008,a_a001366,용문천년시장,경기 양평군 용문면 다문리 732-3,30.0,4,0.0,4.0,3.0,3.0,08,2498
26662,2211120005,a_a017950,롯데프리미엄아울렛 파주점,경기 파주시 문발동 644,90.0,4,1.0,4.0,4.0,4.0,11,1070
26663,2209010002,a_a001226,인천차이나타운,인천 중구 북성동2가 14,60.0,4,0.0,5.0,3.0,4.0,09,2852
26665,2210130001,d_d004175,코엑스,서울 강남구 삼성동 159,300.0,3,1.0,5.0,5.0,5.0,10,3233
26666,2211130004,a_a018130,현대프리미엄아울렛 스페이스원,경기 남양주시 다산동 6141,90.0,4,0.0,4.0,3.0,3.0,11,3654
26682,2210010002,a_a002897,광명동굴,경기 광명시 가학동 34-1,180.0,1,0.0,4.0,3.0,4.0,10,393
26683,2208280004,a_a001142,덕수궁돌담길,서울 중구 정동 5-1,30.0,7,0.0,5.0,5.0,5.0,08,834
26685,2210300007,a_a012416,경복궁,서울 종로구 세종로 1-91,60.0,2,1.0,5.0,5.0,5.0,10,258
26689,2209030003,a_a001208,남산공원 N서울타워,서울 용산구 용산동2가 산 1-3,150.0,1,1.0,5.0,5.0,5.0,09,629
26690,2209300005,a_a004145,마로니에공원,서울 종로구 동숭동 1-124,30.0,1,1.0,4.0,3.0,2.0,09,1085
26694,2208280003,a_a001321,심학산둘레길,경기 파주시 동패동 산 284-10,60.0,7,0.0,4.0,4.0,4.0,08,2059
26696,2210280002,a_a014008,고인돌공원,경기 오산시 금암동 174-1,60.0,1,1.0,1.0,5.0,5.0,10,324
26698,2210190003,a_a007335,이마트 포천점,경기 포천시 설운동 2,60.0,4,0.0,3.0,3.0,3.0,10,2719
26699,2211090002,a_a017776,현대프리미엄아울렛 스페이스원,경기 남양주시 다산동 6141,60.0,4,1.0,5.0,5.0,5.0,11,3654
26701,2210030002,a_a003128,효원공원 월화원,경기 수원시 팔달구 인계동 1117,30.0,1,0.0,5.0,5.0,5.0,10,3787
26713,2210300004,a_a010949,수원역로데오거리,경기 수원시 팔달구 매산로1가 109-1,30.0,4,1.0,3.0,3.0,4.0,10,1879
26717,2210220005,a_a005322,덕수궁돌담길,서울 중구 정동 5-1,30.0,7,1.0,4.0,3.0,3.0,10,834
26719,2210150002,a_a007138,광명스피돔 경륜본장,경기 광명시 광명동 780,120.0,13,1.0,5.0,5.0,5.0,10,396
26721,2209240003,a_a001909,허브아일랜드,경기 포천시 신북면 삼정리 517-2,120.0,1,0.0,3.0,2.0,2.0,09,3604
26723,2209250009,a_a002708,나이키 신세계스타필드고양점,경기 고양시 덕양구 동산동 370,0.0,4,0.0,5.0,5.0,5.0,09,583
26724,2210080007,a_a006254,동탄호수공원,경기 화성시 송동 54-1,60.0,1,1.0,5.0,4.0,4.0,10,902
26725,2209230003,a_a002127,그라운드시소 서촌,서울 종로구 통의동 35-17,60.0,3,0.0,5.0,2.0,5.0,09,512
26727,2209240006,a_a001932,행리단길,경기 수원시 팔달구 장안동 290-3,30.0,4,0.0,5.0,5.0,5.0,09,3589
26735,2210010003,a_a002618,양서농협 두물머리 로컬푸드직매장,경기 양평군 양서면 양수리 1161-5,30.0,4,0.0,4.0,3.0,3.0,10,2217
26737,2209240003,a_a002762,용문사,경기 양평군 용문면 신점리 625,150.0,1,1.0,4.0,4.0,4.0,09,2492
26741,2210120002,a_a007548,국립6.25전쟁납북자기념관,경기 파주시 문산읍 사목리 481-1,30.0,2,0.0,3.0,3.0,4.0,10,451
26742,2210020001,c_c002983,상동호수공원,경기 부천시 상동 549,90.0,1,0.0,4.0,5.0,4.0,10,1508
26743,2210080003,a_a003024,슬로우 라이프 슬로우 라이브 콘서트,,540.0,8,0.0,4.0,5.0,5.0,10,1989
26745,2209240004,a_a002889,서울구신촌역사,,30.0,2,0.0,4.0,4.0,4.0,09,1576
26746,2210290008,a_a012482,샤로수길,서울 관악구 봉천동,60.0,4,0.0,5.0,5.0,5.0,10,1536
26748,2210240005,a_a003192,익선동한옥거리,서울 종로구 익선동,60.0,4,1.0,4.0,4.0,4.0,10,2790
26754,2209300003,a_a003557,노량진수산물도매시장,서울 동작구 노량진동 334,30.0,4,1.0,4.0,5.0,5.0,09,675
26769,2210230002,a_a010436,현대프리미엄아울렛 김포점,경기 김포시 고촌읍 전호리 654,60.0,4,1.0,4.0,4.0,5.0,10,3650
26771,2209280003,a_a003546,대부바다향기테마파크,경기 안산시 단원구 대부북동 1841-10,90.0,6,1.0,4.0,4.0,4.0,09,775
26772,2210090005,b_b007021,석촌호수 동호,서울 송파구 신천동 32,30.0,1,0.0,5.0,5.0,5.0,10,1692
26773,2210220004,a_a010106,나이스스크린골프,경기 안양시 동안구 관양동 949-13,360.0,5,0.0,4.0,5.0,4.0,10,580
26776,2210250003,a_a007595,남산서울타워,서울 용산구 용산동2가 산 1-3,90.0,1,1.0,5.0,5.0,5.0,10,632
26777,2210280004,a_a012267,아침고요가족동물원,경기 가평군 상면 임초리 622-13,90.0,13,0.0,5.0,5.0,4.0,10,2112
26779,2211050002,a_a014823,한강중앙공원,경기 김포시 장기동 2001-1,30.0,1,0.0,4.0,4.0,4.0,11,3518
26780,2208280001,a_a001356,더플레인,서울 중구 명동2가 3-4,30.0,4,0.0,5.0,4.0,4.0,08,822
26781,2210080004,a_a005503,서울숲,서울 성동구 성수동1가 678-1,90.0,1,0.0,4.0,5.0,5.0,10,1610
26787,2210210003,a_a009997,인천차이나타운,인천 중구 북성동2가 14,90.0,4,0.0,4.0,3.0,3.0,10,2852
26788,2210200005,a_a009844,연천 전곡리국화축제,경기 연천군 전곡읍 전곡리 286,60.0,8,1.0,4.0,4.0,4.0,10,2356
26794,2209020006,a_a000989,장충단공원,서울 중구 장충동2가 197-34,30.0,1,0.0,5.0,5.0,5.0,09,2940
26795,2211090005,a_a018090,올림픽공원,서울 송파구 방이동 88-3,90.0,1,1.0,4.0,4.0,4.0,11,2472
26800,2209270002,a_a002167,창덕궁 후원,서울 종로구 와룡동 2-71,150.0,2,0.0,5.0,5.0,5.0,09,3088
26806,2209220009,a_a001685,달콤커피 청계광장점,서울 종로구 서린동 129-1,60.0,1,0.0,5.0,3.0,4.0,09,747
26809,2210180004,a_a006906,대불호텔 전시관,인천 중구 중앙동1가 18,60.0,3,0.0,3.0,3.0,3.0,10,779
26812,2210080003,a_a006806,일산문화광장,경기 고양시 일산동구 장항동 845,300.0,8,1.0,5.0,5.0,5.0,10,2868
26815,2208200012,a_a001079,남산공원,서울 중구 예장동 산 5-6,0.0,7,0.0,4.0,4.0,4.0,08,627
26816,2210230006,a_a010982,현대백화점 무역센터점,서울 강남구 삼성동 159-7,30.0,4,0.0,5.0,5.0,5.0,10,3629
26827,2209040008,a_a001350,롯데몰 김포공항점,서울 강서구 방화동 886,30.0,4,0.0,3.0,3.0,3.0,09,1011
26828,2209230005,a_a002410,월미공원,인천 중구 북성동1가 산 2-1,120.0,1,0.0,5.0,5.0,4.0,09,2570
26829,2209020009,a_a000475,레이크꼬모 동탄,경기 화성시 송동 694,30.0,4,0.0,5.0,5.0,5.0,09,977
26830,2209110004,a_a001734,현대프리미엄아울렛 송도점,인천 연수구 송도동 168-1,270.0,4,1.0,5.0,5.0,5.0,09,3652
26831,2209250007,a_a002988,더현대서울,서울 영등포구 여의도동 22,30.0,4,0.0,5.0,5.0,5.0,09,823
26835,2208200002,a_a000269,등대해수욕장,강원 속초시 영랑동 1-9,60.0,1,1.0,5.0,5.0,5.0,08,934
26840,2209260002,a_a002102,물의정원,경기 남양주시 조안면 진중리 95,30.0,1,0.0,5.0,5.0,5.0,09,1211
26841,2210080006,a_a004696,LCDC서울,서울 성동구 성수동2가 275-28,30.0,4,0.0,4.0,4.0,4.0,10,80
26847,2210290003,a_a006985,해피주 동물카페 영통점,경기 수원시 영통구 영통동 998-9,60.0,13,0.0,3.0,2.0,3.0,10,3579
26854,2208270004,a_a000483,댕리단길,경기 안양시 만안구 안양동 873-5,30.0,4,0.0,3.0,3.0,3.0,08,801
26860,2210080004,a_a005754,역삼도서관,서울 강남구 역삼동 829-20,90.0,2,1.0,4.0,3.0,3.0,10,2338
26861,2208070004,a_a000041,남이섬 노래박물관,강원 춘천시 남산면 방하리 198-6,30.0,2,0.0,5.0,5.0,5.0,08,645
26864,2210120010,a_a007260,수원화성 화홍문,경기 수원시 팔달구 북수동 9000-1,0.0,2,1.0,4.0,4.0,4.0,10,1914
26866,2210200006,a_a009844,광릉,경기 남양주시 진접읍 부평리 산 99-2,60.0,2,1.0,5.0,5.0,5.0,10,386
26869,2209110004,a_a001764,스타필드 하남,경기 하남시 신장동 45-5,60.0,4,1.0,5.0,5.0,5.0,09,1971
26870,2210220003,a_a011091,소래포구 해오름광장,인천 남동구 논현동 775,60.0,7,0.0,4.0,2.0,3.0,10,1776
26871,2209170003,a_a002054,포천아트밸리,경기 포천시 신북면 기지리 282,30.0,1,1.0,4.0,4.0,4.0,09,3414
26879,2209120009,a_a001983,인왕산,서울 종로구 옥인동 산 3-39,90.0,7,0.0,5.0,5.0,5.0,09,2809
26880,2209020005,a_a001308,화성 어차 매표소,,60.0,2,0.0,4.0,3.0,3.0,09,3739
26885,2210030006,c_c005398,롯데프리미엄아울렛 이천점,경기 이천시 호법면 단천리 864,30.0,4,0.0,5.0,5.0,5.0,10,1068
26889,2208280003,a_a001353,북촌한옥마을,서울 종로구 가회동 31-31,60.0,7,1.0,5.0,4.0,5.0,08,1418
26892,2209300007,a_a002612,환구단,서울 중구 소공동 87-14,0.0,7,0.0,4.0,4.0,4.0,09,3766
26896,2210220002,a_a011091,소래포구전통어시장,인천 남동구 논현동 111-168,90.0,4,0.0,4.0,4.0,4.0,10,1777
26898,2210010010,a_a002003,수원화성 화서문,경기 수원시 팔달구 장안동 331,30.0,2,0.0,3.0,3.0,3.0,10,1911
26907,2209030003,a_a001305,명성황후생가,경기 여주시 능현동 250-2,60.0,2,0.0,3.0,3.0,3.0,09,1156
26908,2210030003,a_a003782,용인백자축제,,30.0,8,0.0,2.0,2.0,2.0,10,2519
26909,2209230002,a_a002740,소피텔 앰배서더 서울,서울 송파구 신천동 29-1,1410.0,4,0.0,5.0,4.0,4.0,09,1796
26912,2208250002,a_a001141,석촌호수 서호,서울 송파구 잠실동 47,30.0,1,0.0,5.0,5.0,5.0,08,1693
26914,2211110005,a_a017928,낙원악기상가,서울 종로구 낙원동 284-6,30.0,4,1.0,4.0,4.0,4.0,11,602
26921,2209240009,a_a001618,홍대패션거리,서울 마포구 서교동 348-78,60.0,4,1.0,4.0,4.0,4.0,09,3716
26924,2210090003,a_a005989,수원월드컵경기장,경기 수원시 팔달구 우만동 227,150.0,5,0.0,5.0,5.0,5.0,10,1882
26930,2209220007,a_a001926,덕수궁,서울 중구 정동 5-1,60.0,2,0.0,5.0,5.0,5.0,09,829
26931,2210270011,a_a013687,화성행궁,경기 수원시 팔달구 남창동 6-2,30.0,2,0.0,3.0,2.0,4.0,10,3752
26932,2209180011,a_a002018,종로3가역 1호선,서울 종로구 종로3가 10-5,30.0,4,0.0,3.0,3.0,4.0,09,3011
26933,2210080003,a_a004458,곤지암리조트 스파라스파,경기 광주시 도척면 도웅리 540,120.0,6,0.0,2.0,2.0,2.0,10,342
26934,2210220005,a_a009930,덕수궁,서울 중구 정동 5-1,60.0,2,0.0,5.0,5.0,5.0,10,829
26936,2210230004,a_a011119,효원공원 월화원,경기 수원시 팔달구 인계동 1117,60.0,1,0.0,3.0,4.0,4.0,10,3787
26938,2210150003,a_a006071,여의도공원 롱기스트런,,270.0,13,0.0,5.0,5.0,5.0,10,2320
26941,2211030006,a_a014274,세월길,,30.0,7,0.0,4.0,3.0,3.0,11,1749
26942,2208210003,a_a000797,안성팜랜드,경기 안성시 공도읍 신두리 451,120.0,6,0.0,5.0,5.0,5.0,08,2169
26956,2210030002,a_a005621,보영만두 북문본점,경기 수원시 장안구 영화동 282-3,30.0,4,0.0,4.0,4.0,4.0,10,1353
26961,2210310002,a_a014139,강천섬유원지,경기 여주시 강천면 강천리,90.0,1,0.0,4.0,4.0,5.0,10,191
26966,2211060007,a_a015803,파미에스테이션,서울 서초구 반포동 118-3,120.0,4,1.0,4.0,5.0,5.0,11,3327
26967,2209030009,a_a001364,나인트 프리미어 호텔 서울 판교,,90.0,5,0.0,5.0,5.0,5.0,09,589
26969,2210020005,a_a002780,CGV 용산아이파크몰,서울 용산구 한강로3가 40-999,60.0,3,0.0,4.0,4.0,5.0,10,42
26972,2211130002,a_a017850,부천자유시장,경기 부천시 심곡본동 547,30.0,4,0.0,4.0,4.0,4.0,11,1386
26973,2210060003,a_a004990,일산호수공원,경기 고양시 일산동구 장항동 906,60.0,1,1.0,4.0,4.0,4.0,10,2871
26975,2209190004,a_a002197,국립중앙박물관,서울 용산구 용산동6가 168-6,180.0,2,1.0,5.0,5.0,5.0,09,478
26978,2211050004,a_a015297,신세계프리미엄아울렛 여주,경기 여주시 상거동 460,30.0,4,1.0,3.0,3.0,3.0,11,2037
26979,2210020003,c_c003912,고인돌공원,경기 오산시 금암동 174-1,270.0,1,1.0,5.0,5.0,5.0,10,324
26983,2211130005,a_a017930,거리공원,서울 구로구 구로동,30.0,4,0.0,3.0,3.0,3.0,11,220
26987,2208300002,a_a000413,을지로4가역 2호선,서울 중구 을지로4가 267-1,30.0,3,1.0,5.0,5.0,5.0,08,2655
26991,2210300003,a_a012501,커피온더레일,경기 의왕시 월암동 531-2,60.0,13,0.0,4.0,3.0,3.0,10,3212
26993,2210010003,a_a003598,전통술박물관산사원 본원,경기 포천시 화현면 화현리 512,90.0,2,0.0,4.0,4.0,4.0,10,2963
26996,2210120005,a_a007221,수원탑동시민농장,경기 수원시 권선구 탑동 540-2,30.0,13,0.0,4.0,4.0,4.0,10,1890
26998,2211050003,a_a007730,광릉,경기 남양주시 진접읍 부평리 산 99-2,60.0,2,0.0,4.0,3.0,4.0,11,386
27002,2210010005,a_a003034,배다리저수지,경기 평택시 죽백동,90.0,1,0.0,5.0,5.0,5.0,10,1302
27005,2209280005,a_a003212,길상사,서울 성북구 성북동 323,60.0,2,0.0,3.0,3.0,3.0,09,553
27008,2208270005,a_a001383,롯데프리미엄아울렛 기흥점,경기 용인시 기흥구 고매동 286,240.0,4,0.0,5.0,5.0,5.0,08,1067
27011,2208230001,a_a000778,송도 센트럴파크꽃사슴정원,인천광역시 연수구 송도동,30.0,6,0.0,4.0,3.0,4.0,08,1815
27016,2210010004,a_a003965,한길 북하우스,경기 파주시 탄현면 법흥리 1652-136,90.0,2,0.0,3.0,3.0,3.0,10,3537
27017,2208140005,a_a000084,아이파크몰,서울 용산구 한강로3가 40-999,60.0,4,1.0,5.0,5.0,5.0,08,2105
27018,2209110002,a_a001764,미사리경정공원 경정장,경기 하남시 미사동 272,30.0,6,0.0,3.0,2.0,1.0,09,1232
27024,2210310001,a_a014954,롯데백화점 본점,서울 중구 소공동 1,120.0,4,0.0,4.0,3.0,2.0,10,1022
27025,2209030007,a_a000935,레고,서울 송파구 신천동 29,30.0,4,0.0,4.0,3.0,4.0,09,972
27026,2211120002,a_a018052,킨텍스 제1전시장,경기 고양시 일산서구 대화동 2600,90.0,3,0.0,4.0,4.0,4.0,11,3258
27029,2210220007,a_a007010,이마트 수색점,서울 은평구 수색동 75,90.0,4,1.0,4.0,4.0,4.0,10,2699
27030,2208170003,a_a000196,에버랜드,경기 용인시 처인구 포곡읍 전대리 310,420.0,6,1.0,5.0,5.0,5.0,08,2265
27031,2209240006,a_a003176,이촌한강공원,서울 용산구 이촌동 302-17,120.0,1,1.0,5.0,5.0,5.0,09,2764
27032,2210230007,a_a008209,숭례문,서울 중구 남대문로4가 29,0.0,2,1.0,3.0,3.0,4.0,10,1933
27039,2210020004,a_a005469,북한산국립공원 회룡탐방지원센터,경기 의정부시 호원동 300-27,60.0,1,0.0,4.0,4.0,5.0,10,1428
27040,2209230004,a_a002896,커피마을,경기 평택시 팽성읍 안정리 127-31,90.0,7,0.0,5.0,5.0,5.0,09,3210
27044,2210010003,a_a004319,구리한강시민공원,경기 구리시 토평동,60.0,1,0.0,4.0,4.0,4.0,10,436
27047,2210080002,a_a004242,롯데월드 샤롯데씨어터,서울 송파구 잠실동 40-1,240.0,6,0.0,4.0,5.0,5.0,10,1056
27048,2211040003,a_a015818,롯데프리미엄아울렛 이천점,경기 이천시 호법면 단천리 864,60.0,4,0.0,5.0,4.0,4.0,11,1068
27050,2209170004,a_a002157,월미공원,인천 중구 북성동1가 산 2-1,60.0,1,0.0,5.0,3.0,5.0,09,2570
