,Unnamed: 0,VISIT_ID,TRAVEL_ID,TRAVELER_ID,VISIT_AREA_NM,LOTNO_ADDR,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,VISIT_MM,TRAVEL_NM,MVMN_NM,TRAVEL_STYL_1,TRAVEL_STYL_3,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,NUMBER_OF_PERSON,CHILDREN,PARENTS,TRAVEL_PURPOSE,TRAVEL_MISSION,RATING,지역 문화예술/공연/전시시설 관람,쇼핑,SNS 인생샷 여행,호캉스 여행,"테마파크, 놀이시설, 동/식물원 방문",역사 유적지 방문,유흥/오락(나이트라이프),드라마 촬영지 방문,Well-ness 여행,신규 여행지 발굴,친환경 여행(플로깅 여행),시티투어,지역 축제/이벤트 참가,"야외 스포츠, 레포츠 활동",인플루언서 따라하기 여행,캠핑,온천/스파,교육/체험 프로그램 참가,종교/성지 순례,반려동물 동반 여행
3281,3281,3620,a_a004643,a004643,헤이리무장애노을숲길,경기 파주시 탄현면 법흥리 1652-583,30.0,7,0.0,5.0,5.0,5.0,10,A03,자가용,1,5,6,1,1,3,2.0,0.0,0.0,22;,22;,16.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3282,3282,1929,a_a004643,a004643,숙소인근산책로,0,30.0,7,0.0,5.0,5.0,5.0,10,A03,자가용,1,5,6,1,1,3,2.0,0.0,0.0,22;,22;,16.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3283,3283,3637,a_a004643,a004643,현대백화점 킨텍스점,경기 고양시 일산서구 대화동 2602,30.0,4,1.0,2.0,2.0,1.0,10,A03,자가용,1,5,6,1,1,3,2.0,0.0,0.0,22;,22;,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3284,3284,3340,a_a017965,a017965,파주삼릉,경기 파주시 조리읍 봉일천리 3-134,30.0,2,0.0,3.0,2.0,1.0,11,A03,0,1,1,7,7,7,1,1.0,0.0,0.0,3;22;26;,3;22;26;,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3285,3285,3726,a_a007890,a007890,화담숲,0,90.0,1,0.0,4.0,4.0,4.0,10,A03,자가용,2,2,2,6,6,6,2.0,0.0,0.0,1;22;28;9;,1;22;28;9;,13.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3286,3286,1498,a_a010249,a010249,삼성화재교통박물관,경기 용인시 처인구 포곡읍 유운리 432,60.0,2,0.0,4.0,2.0,4.0,10,A03,자가용,2,3,3,5,3,6,2.0,0.0,0.0,21;23;24;27;28;,21;23;24;27;28;,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3287,3287,3671,a_a010249,a010249,호암미술관 전통정원희원,경기 용인시 처인구 포곡읍 가실리 207-6,90.0,3,0.0,3.0,4.0,4.0,10,A03,자가용,2,3,3,5,3,6,2.0,0.0,0.0,21;23;24;27;28;,21;23;24;27;28;,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3288,3288,1310,a_a010249,a010249,백남준아트센터,경기 용인시 기흥구 상갈동 496,0.0,3,0.0,5.0,4.0,5.0,10,A03,자가용,2,3,3,5,3,6,2.0,0.0,0.0,21;23;24;27;28;,21;23;24;27;28;,15.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3289,3289,1882,a_a007184,a007184,수원월드컵경기장,경기 수원시 팔달구 우만동 227,120.0,5,1.0,5.0,5.0,5.0,10,A03,자가용,1,4,4,2,5,5,1.0,0.0,0.0,6;3;22;,6;3;22;,16.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3290,3290,1882,a_a007184,a007184,수원월드컵경기장,경기 수원시 팔달구 우만동 227,30.0,5,1.0,5.0,5.0,5.0,10,A03,자가용,1,4,4,2,5,5,1.0,0.0,0.0,6;3;22;,6;3;22;,16.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3291,3291,2650,a_a001871,a001871,을왕리해수욕장,인천 중구 을왕동 746,30.0,1,1.0,5.0,5.0,5.0,9,A02,자가용,7,3,4,4,7,5,2.0,0.0,0.0,21;,21;,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3292,3292,1290,a_a010215,a010215,밥할머니공원,경기 고양시 덕양구 동산동 374,30.0,1,0.0,5.0,5.0,5.0,10,A03,대중교통 등,2,5,5,5,5,4,2.0,0.0,0.0,1;2;21;22;28;,1;2;21;22;28;,16.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3293,3293,1426,a_a010215,a010215,북한산국립공원 북한산성탐방지원센터,서울 은평구 진관동 266-25,60.0,1,1.0,4.0,5.0,5.0,10,A03,대중교통 등,2,5,5,5,5,4,2.0,0.0,0.0,1;2;21;22;28;,1;2;21;22;28;,15.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3294,3294,1966,a_a010215,a010215,스타필드 고양,경기 고양시 덕양구 동산동 370,90.0,4,1.0,4.0,4.0,4.0,10,A03,대중교통 등,2,5,5,5,5,4,2.0,0.0,0.0,1;2;21;22;28;,1;2;21;22;28;,13.2,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3295,3295,251,a_a017959,a017959,경기의왕 레일파크,경기 의왕시 월암동 525-9,90.0,13,0.0,5.0,4.0,5.0,11,A03,0,3,3,6,6,2,5,3.0,1.0,0.0,6;,6;,15.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3296,3296,3109,a_a017959,a017959,철도박물관,경기 의왕시 월암동 374-1,90.0,2,0.0,5.0,5.0,5.0,11,A03,0,3,3,6,6,2,5,3.0,1.0,0.0,6;,6;,16.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3297,3297,974,a_a017959,a017959,레솔레파크,경기 의왕시 월암동 543-3,30.0,1,0.0,5.0,5.0,5.0,11,A03,0,3,3,6,6,2,5,3.0,1.0,0.0,6;,6;,16.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3298,3298,1005,a_a017959,a017959,롯데마트 의왕점,경기 의왕시 내손동 743,60.0,4,0.0,5.0,5.0,5.0,11,A03,0,3,3,6,6,2,5,3.0,1.0,0.0,6;,6;,16.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3299,3299,2664,a_a017959,a017959,의왕조류생태과학관,경기 의왕시 월암동 525-10,60.0,3,1.0,5.0,5.0,5.0,11,A03,0,3,3,6,6,2,5,3.0,1.0,0.0,6;,6;,16.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3300,3300,1710,a_a006133,a006133,설봉공원,경기 이천시 관고동 408-3,60.0,1,0.0,4.0,4.0,4.0,10,A03,자가용,3,5,6,3,6,6,3.0,1.0,0.0,2;22;23;5;,2;22;23;5;,13.2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3301,3301,839,a_a006133,a006133,덕평공룡수목원,경기 이천시 마장면 작촌리 103,120.0,1,0.0,5.0,5.0,5.0,10,A03,자가용,3,5,6,3,6,6,3.0,1.0,0.0,2;22;23;5;,2;22;23;5;,16.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3302,3302,2406,a_a006133,a006133,예스파크 이천도자예술마을,경기 이천시 신둔면 고척리 599-6,150.0,7,0.0,4.0,4.0,4.0,10,A03,자가용,3,5,6,3,6,6,3.0,1.0,0.0,2;22;23;5;,2;22;23;5;,13.2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3303,3303,2169,a_a007654,a007654,안성팜랜드,경기 안성시 공도읍 신두리 451,90.0,6,1.0,4.0,4.0,5.0,10,A03,0,7,1,1,1,1,7,2.0,0.0,0.0,2;27;4;,2;27;4;,14.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3304,3304,1968,a_a007654,a007654,스타필드 안성,0,90.0,4,0.0,4.0,4.0,4.0,10,A03,0,7,1,1,1,1,7,2.0,0.0,0.0,2;27;4;,2;27;4;,13.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3305,3305,2177,a_a007655,a007655,안양예술공원,경기 안양시 만안구 석수동 240-17,90.0,1,0.0,5.0,5.0,5.0,10,A03,0,3,3,3,3,3,5,1.0,0.0,0.0,1;22;3;6;,1;22;3;6;,16.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3306,3306,1685,a_a007655,a007655,석수마애불,0,30.0,2,0.0,4.0,4.0,5.0,10,A03,0,3,3,3,3,3,5,1.0,0.0,0.0,1;22;3;6;,1;22;3;6;,14.2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3307,3307,2180,a_a007655,a007655,안양중앙시장,경기 안양시 만안구 안양동 676-45,60.0,4,1.0,4.0,4.0,3.0,10,A03,0,3,3,3,3,3,5,1.0,0.0,0.0,1;22;3;6;,1;22;3;6;,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3308,3308,2174,a_a007655,a007655,"안양박물관, 김중섭박물관",0,90.0,2,0.0,5.0,5.0,5.0,10,A03,0,3,3,3,3,3,5,1.0,0.0,0.0,1;22;3;6;,1;22;3;6;,16.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3309,3309,3172,a_a003668,a003668,춘향골,경기 성남시 중원구 성남동 4201,60.0,4,0.0,5.0,5.0,5.0,10,A03,대중교통 등,4,4,5,4,5,3,1.0,0.0,0.0,2;,2;,16.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3310,3310,3484,a_a006309,a006309,하늘공원,서울 마포구 상암동 481-72,60.0,1,1.0,5.0,5.0,5.0,10,A01,0,2,2,6,2,2,4,2.0,0.0,0.0,1;4;5;22;28;,1;4;5;22;28;,16.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3311,3311,1148,a_a006309,a006309,명동거리,서울 중구 명동2가,90.0,4,0.0,5.0,5.0,5.0,10,A01,0,2,2,6,2,2,4,2.0,0.0,0.0,1;4;5;22;28;,1;4;5;22;28;,16.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3312,3312,3486,a_a006309,a006309,하늘공원 메타세콰이어길,서울 마포구 상암동 482-49,30.0,1,1.0,5.0,5.0,5.0,10,A01,0,2,2,6,2,2,4,2.0,0.0,0.0,1;4;5;22;28;,1;4;5;22;28;,16.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3313,3313,608,a_a006309,a006309,난지한강공원 중앙잔디광장,서울 마포구 상암동 482-132,30.0,1,1.0,5.0,5.0,5.0,10,A01,0,2,2,6,2,2,4,2.0,0.0,0.0,1;4;5;22;28;,1;4;5;22;28;,16.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3314,3314,2569,a_a006309,a006309,월드컵공원,서울 마포구 성산동 390-1,30.0,1,1.0,5.0,5.0,5.0,10,A01,0,2,2,6,2,2,4,2.0,0.0,0.0,1;4;5;22;28;,1;4;5;22;28;,16.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3315,3315,690,a_a006309,a006309,노을공원,서울 마포구 상암동,150.0,1,0.0,3.0,4.0,3.0,10,A01,0,2,2,6,2,2,4,2.0,0.0,0.0,1;4;5;22;28;,1;4;5;22;28;,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3316,3316,629,a_a006309,a006309,남산공원 N서울타워,서울 용산구 용산동2가 산 1-3,30.0,1,1.0,4.0,4.0,4.0,10,A01,0,2,2,6,2,2,4,2.0,0.0,0.0,1;4;5;22;28;,1;4;5;22;28;,13.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3317,3317,1061,a_a000201,a000201,롯데월드타워,서울 송파구 신천동 29,60.0,13,0.0,5.0,5.0,5.0,8,A01,대중교통 등,4,4,4,5,4,4,2.0,0.0,0.0,1;,1;,16.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3318,3318,823,a_a000201,a000201,더현대서울,서울 영등포구 여의도동 22,120.0,4,0.0,4.0,4.0,5.0,8,A01,대중교통 등,4,4,4,5,4,4,2.0,0.0,0.0,1;,1;,14.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3319,3319,1623,a_a000201,a000201,서울시립미술관 서소문본관,서울 중구 서소문동 37,60.0,3,0.0,5.0,4.0,4.0,8,A01,대중교통 등,4,4,4,5,4,4,2.0,0.0,0.0,1;,1;,14.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3320,3320,478,a_a000201,a000201,국립중앙박물관,서울 용산구 용산동6가 168-6,210.0,2,0.0,5.0,5.0,5.0,8,A01,대중교통 등,4,4,4,5,4,4,2.0,0.0,0.0,1;,1;,16.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3321,3321,2507,a_a000201,a000201,용산역사박물관,서울 용산구 한강로3가 65-154,30.0,2,0.0,5.0,5.0,5.0,8,A01,대중교통 등,4,4,4,5,4,4,2.0,0.0,0.0,1;,1;,16.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3322,3322,489,a_a000201,a000201,국립현대미술관 서울관,서울 종로구 소격동 165-10,60.0,3,0.0,4.0,4.0,4.0,8,A01,대중교통 등,4,4,4,5,4,4,2.0,0.0,0.0,1;,1;,13.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3323,3323,1207,a_a000574,a000574,문화역서울284,서울 중구 봉래동2가 122-28,60.0,2,0.0,5.0,5.0,5.0,8,A03,대중교통 등,5,2,6,6,2,2,2.0,0.0,0.0,27;3;6;7;9;,27;3;6;7;9;,16.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3324,3324,1610,a_a000574,a000574,서울숲,서울 성동구 성수동1가 678-1,120.0,7,1.0,5.0,5.0,5.0,8,A03,대중교통 등,5,2,6,6,2,2,2.0,0.0,0.0,27;3;6;7;9;,27;3;6;7;9;,16.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3325,3325,2900,a_a000574,a000574,자라섬,경기 가평군 가평읍 달전리 30,120.0,8,1.0,5.0,5.0,5.0,8,A03,대중교통 등,5,2,6,6,2,2,2.0,0.0,0.0,27;3;6;7;9;,27;3;6;7;9;,16.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3326,3326,90,a_a000574,a000574,NC백화점 강서점,서울 강서구 등촌동 689,30.0,4,1.0,5.0,5.0,5.0,8,A03,대중교통 등,5,2,6,6,2,2,2.0,0.0,0.0,27;3;6;7;9;,27;3;6;7;9;,16.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3327,3327,2900,a_a000574,a000574,자라섬,경기 가평군 가평읍 달전리 30,90.0,1,1.0,5.0,5.0,5.0,8,A03,대중교통 등,5,2,6,6,2,2,2.0,0.0,0.0,27;3;6;7;9;,27;3;6;7;9;,16.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3328,3328,3084,a_a002055,a002055,창덕궁,서울 종로구 와룡동 2-71,90.0,2,0.0,5.0,5.0,5.0,9,A01,대중교통 등,2,6,3,6,6,3,3.0,0.0,0.0,3;4;6;9;,3;4;6;9;,16.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3329,3329,258,a_a002055,a002055,경복궁,서울 종로구 세종로 1-91,90.0,2,1.0,5.0,5.0,5.0,9,A01,대중교통 등,2,6,3,6,6,3,3.0,0.0,0.0,3;4;6;9;,3;4;6;9;,16.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3330,3330,463,a_a002055,a002055,국립민속박물관,서울 종로구 세종로 1-1,60.0,2,0.0,4.0,4.0,5.0,9,A01,대중교통 등,2,6,3,6,6,3,3.0,0.0,0.0,3;4;6;9;,3;4;6;9;,14.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3331,3331,3141,a_a002055,a002055,청와대 본관,서울 종로구 세종로 1,60.0,3,0.0,4.0,5.0,5.0,9,A01,대중교통 등,2,6,3,6,6,3,3.0,0.0,0.0,3;4;6;9;,3;4;6;9;,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3332,3332,466,a_a002055,a002055,국립서울현충원,서울 동작구 동작동 산 41-2,60.0,2,0.0,4.0,4.0,5.0,9,A01,대중교통 등,2,6,3,6,6,3,3.0,0.0,0.0,3;4;6;9;,3;4;6;9;,14.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3333,3333,3082,a_a002055,a002055,창경궁,서울 종로구 와룡동 2-1,60.0,2,0.0,5.0,5.0,5.0,9,A01,대중교통 등,2,6,3,6,6,3,3.0,0.0,0.0,3;4;6;9;,3;4;6;9;,16.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3334,3334,1702,a_a004251,a004251,선릉역 2호선,서울 강남구 삼성동 172-66,30.0,4,1.0,4.0,4.0,4.0,10,A01,대중교통 등,7,1,7,7,7,7,1.0,0.0,0.0,1;22;23;,1;22;23;,13.2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3335,3335,1037,a_a001741,a001741,롯데시네마 도곡,서울 강남구 도곡동 174-3,150.0,3,0.0,5.0,5.0,5.0,9,A01,대중교통 등,4,4,4,2,3,1,1.0,0.0,0.0,1;13;4;,1;13;4;,16.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3336,3336,3016,a_a001741,a001741,종묘 외 시티투어,서울 종로구 훈정동 1-2,60.0,2,0.0,5.0,5.0,5.0,9,A01,대중교통 등,4,4,4,2,3,1,1.0,0.0,0.0,1;13;4;,1;13;4;,16.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3337,3337,3107,a_a001741,a001741,천주교서울대교구 주교좌 명동대성당,서울 중구 명동2가 1-1,30.0,2,0.0,5.0,5.0,5.0,9,A01,대중교통 등,4,4,4,2,3,1,1.0,0.0,0.0,1;13;4;,1;13;4;,16.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3338,3338,653,a_a006421,a006421,남한산성 행궁,경기 광주시 남한산성면 산성리 935-1,60.0,2,0.0,5.0,5.0,5.0,10,A03,대중교통 등,1,1,2,2,5,4,1.0,0.0,0.0,3;11;28;,3;11;28;,16.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3339,3339,655,a_a006421,a006421,남한산성둘레길 1코스,경기 광주시 남한산성면 산성리,120.0,7,1.0,5.0,5.0,5.0,10,A03,대중교통 등,1,1,2,2,5,4,1.0,0.0,0.0,3;11;28;,3;11;28;,16.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3340,3340,627,a_a000448,a000448,남산공원,서울 중구 예장동 산 5-6,30.0,7,0.0,5.0,5.0,5.0,8,A01,대중교통 등,6,3,3,5,5,3,2.0,0.0,0.0,1;12;21;22;23;,1;12;21;22;23;,16.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3341,3341,2774,a_a000448,a000448,이태원거리,서울 용산구 이태원동 119-23,60.0,4,0.0,4.0,5.0,4.0,8,A01,대중교통 등,6,3,3,5,5,3,2.0,0.0,0.0,1;12;21;22;23;,1;12;21;22;23;,14.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3342,3342,1022,a_a000448,a000448,롯데백화점 본점,서울 중구 소공동 1,120.0,4,0.0,4.0,4.0,5.0,8,A01,대중교통 등,6,3,3,5,5,3,2.0,0.0,0.0,1;12;21;22;23;,1;12;21;22;23;,14.2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3343,3343,2105,a_a000448,a000448,아이파크몰,서울 용산구 한강로3가 40-999,120.0,4,1.0,4.0,4.0,4.0,8,A01,대중교통 등,6,3,3,5,5,3,2.0,0.0,0.0,1;12;21;22;23;,1;12;21;22;23;,13.2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3344,3344,3289,a_a003282,a003282,테르메덴,경기 이천시 모가면 신갈리 360-4,570.0,6,0.0,4.0,4.0,4.0,10,A03,자가용,1,2,4,4,3,5,3.0,0.0,0.0,2;,2;,13.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3345,3345,3624,a_a010431,a010431,현대모터스튜디오 서울,서울 강남구 논현동 91,30.0,3,0.0,4.0,5.0,5.0,10,A01,대중교통 등,4,2,3,4,2,7,1.0,0.0,0.0,3;24;4;22;,3;24;4;22;,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3346,3346,1207,a_a010431,a010431,문화역서울284,서울 중구 봉래동2가 122-28,30.0,2,0.0,5.0,5.0,5.0,10,A01,대중교통 등,4,2,3,4,2,7,1.0,0.0,0.0,3;24;4;22;,3;24;4;22;,16.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3347,3347,829,a_a010431,a010431,덕수궁,서울 중구 정동 5-1,60.0,2,1.0,5.0,5.0,5.0,10,A01,대중교통 등,4,2,3,4,2,7,1.0,0.0,0.0,3;24;4;22;,3;24;4;22;,16.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
