,TRAVELER_ID,TRAVEL_STYL_1,TRAVEL_STYL_3,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_ACCOMPANY,NUMBER_OF_PERSON,CHILDREN,PARENTS
1276,a010138,4,2,3,5,5,6,나홀로 여행,1.0,0.0,0.0
1277,a000445,7,5,3,5,6,4,나홀로 여행,1.0,0.0,0.0
1278,a010143,4,1,4,6,5,2,2인 가족 여행,2.0,0.0,0.0
1279,a012058,4,5,3,5,2,5,2인 여행(가족 외),2.0,0.0,0.0
1280,a006321,3,4,5,2,5,5,나홀로 여행,1.0,0.0,0.0
1281,a008133,3,3,3,6,6,4,자녀 동반 여행,3.0,1.0,0.0
1282,a017837,1,1,7,1,7,7,2인 여행(가족 외),2.0,0.0,0.0
1283,a003162,1,1,1,1,1,1,자녀 동반 여행,3.0,1.0,0.0
1284,a002476,3,2,3,5,3,6,2인 가족 여행,2.0,0.0,0.0
1285,a008114,4,1,4,4,2,7,2인 여행(가족 외),2.0,0.0,0.0
1286,a007296,2,2,3,2,2,6,2인 여행(가족 외),2.0,0.0,0.0
1287,a012119,4,7,1,6,3,7,나홀로 여행,1.0,0.0,0.0
1288,a018137,2,6,2,6,2,6,2인 여행(가족 외),2.0,0.0,0.0
1289,a000675,1,1,4,4,7,1,자녀 동반 여행,3.0,1.0,0.0
1290,a018021,2,2,5,2,4,4,2인 가족 여행,2.0,0.0,0.0
1291,a001534,3,3,3,6,1,7,2인 여행(가족 외),2.0,0.0,0.0
1292,a003810,4,3,2,3,5,7,2인 여행(가족 외),2.0,0.0,0.0
1293,a006128,3,5,3,5,2,5,3인 이상 여행(가족 외),3.0,0.0,0.0
1294,a003281,1,4,2,6,1,6,2인 여행(가족 외),2.0,0.0,0.0
1295,a015837,7,1,1,3,7,1,3인 이상 여행(가족 외),3.0,0.0,0.0
1296,a010374,2,4,3,4,2,5,2인 가족 여행,2.0,0.0,0.0
1297,a007878,3,6,1,3,2,6,2인 여행(가족 외),2.0,0.0,0.0
1298,a002162,4,2,2,4,2,4,나홀로 여행,1.0,0.0,0.0
1299,a000084,2,5,4,2,6,4,자녀 동반 여행,3.0,1.0,0.0
1300,a000184,6,4,1,2,7,1,3인 이상 여행(가족 외),3.0,0.0,0.0
1301,a007159,3,4,4,5,4,5,자녀 동반 여행,3.0,1.0,0.0
1302,a007523,2,1,2,2,5,7,나홀로 여행,1.0,0.0,0.0
1303,a006531,3,3,2,6,5,5,자녀 동반 여행,3.0,1.0,0.0
1304,a013665,6,4,6,2,3,6,나홀로 여행,1.0,0.0,0.0
1305,a010387,4,5,3,4,5,7,3인 이상 여행(가족 외),3.0,0.0,0.0
1306,a017782,3,3,4,4,3,3,나홀로 여행,1.0,0.0,0.0
1307,a006638,3,3,2,6,1,6,3인 이상 여행(가족 외),3.0,0.0,0.0
1308,a004670,4,6,2,3,3,3,나홀로 여행,1.0,0.0,0.0
1309,a009413,1,2,2,2,5,2,나홀로 여행,1.0,0.0,0.0
1310,a003320,4,6,1,3,5,2,3인 이상 여행(가족 외),3.0,0.0,0.0
1311,a007328,6,6,6,6,6,6,나홀로 여행,1.0,0.0,0.0
1312,a005961,2,3,6,6,2,5,3인 이상 여행(가족 외),3.0,0.0,0.0
1313,c002786,2,1,4,5,6,3,자녀 동반 여행,3.0,1.0,0.0
1314,a005744,2,4,2,4,4,3,2인 여행(가족 외),2.0,0.0,0.0
1315,a001515,2,1,6,6,5,6,자녀 동반 여행,3.0,1.0,0.0
1316,a007180,4,1,4,5,7,6,2인 여행(가족 외),2.0,0.0,0.0
1317,a006299,1,6,1,6,1,3,자녀 동반 여행,3.0,1.0,0.0
1318,a015123,1,4,2,4,3,7,2인 여행(가족 외),2.0,0.0,0.0
1319,a012377,5,1,4,3,5,7,나홀로 여행,1.0,0.0,0.0
1320,a018098,7,2,2,6,1,7,2인 여행(가족 외),2.0,0.0,0.0
1321,a000915,5,5,5,4,4,4,3대 동반 여행(친척 포함),3.0,0.0,0.0
1322,a002493,2,1,4,3,2,6,나홀로 여행,1.0,0.0,0.0
1323,a002991,3,1,4,6,2,7,나홀로 여행,1.0,0.0,0.0
1324,a007304,7,1,7,1,7,4,2인 여행(가족 외),2.0,0.0,0.0
1325,a006165,5,2,7,6,6,3,나홀로 여행,1.0,0.0,0.0
1326,a005693,5,1,2,2,5,7,나홀로 여행,1.0,0.0,0.0
1327,a017922,1,3,1,3,2,4,나홀로 여행,1.0,0.0,0.0
1328,a007685,2,2,3,6,2,2,나홀로 여행,1.0,0.0,0.0
1329,a014775,1,1,4,5,3,6,2인 가족 여행,2.0,0.0,0.0
1330,a009550,6,2,5,3,3,3,나홀로 여행,1.0,0.0,0.0
1331,a003215,1,1,5,7,1,7,3인 이상 여행(가족 외),3.0,0.0,0.0
1332,a007616,1,3,2,6,2,6,2인 가족 여행,2.0,0.0,0.0
1333,a017814,4,2,4,3,6,4,2인 가족 여행,2.0,0.0,0.0
1334,a018192,3,3,5,4,5,6,자녀 동반 여행,3.0,1.0,0.0
1335,a014619,4,4,4,6,4,2,2인 여행(가족 외),2.0,0.0,0.0
1336,a005991,2,4,5,3,5,1,나홀로 여행,1.0,0.0,0.0
1337,c005193,6,1,5,5,6,7,3인 이상 여행(가족 외),3.0,0.0,0.0
1338,a010002,4,4,2,3,3,6,나홀로 여행,1.0,0.0,0.0
1339,a000701,3,3,1,4,2,2,2인 여행(가족 외),2.0,0.0,0.0
1340,a017878,5,5,2,3,6,3,2인 여행(가족 외),2.0,0.0,0.0
1341,a004756,7,7,2,2,6,1,2인 여행(가족 외),2.0,0.0,0.0
1342,a009584,2,2,2,3,3,5,자녀 동반 여행,3.0,1.0,0.0
1343,a010544,2,2,3,3,2,6,나홀로 여행,1.0,0.0,0.0
1344,a001037,2,2,5,3,4,6,3인 이상 여행(가족 외),3.0,0.0,0.0
1345,a005112,3,4,3,4,2,4,나홀로 여행,1.0,0.0,0.0
1346,a005702,1,1,1,7,7,7,나홀로 여행,1.0,0.0,0.0
1347,a004093,5,3,2,6,4,5,자녀 동반 여행,3.0,1.0,0.0
1348,a005670,2,2,6,5,3,3,3인 이상 여행(가족 외),3.0,0.0,0.0
1349,a017526,3,2,5,3,5,6,자녀 동반 여행,3.0,1.0,0.0
1350,a011640,2,2,3,3,3,5,나홀로 여행,1.0,0.0,0.0
1351,a007634,4,1,3,2,1,6,2인 여행(가족 외),2.0,0.0,0.0
1352,a004535,3,2,4,4,5,6,2인 여행(가족 외),2.0,0.0,0.0
1353,a010192,6,7,4,6,6,3,나홀로 여행,1.0,0.0,0.0
1354,a004024,1,1,6,4,5,7,2인 여행(가족 외),2.0,0.0,0.0
1355,d004427,1,3,3,5,1,7,2인 여행(가족 외),2.0,0.0,0.0
1356,a008658,2,3,4,6,3,6,자녀 동반 여행,3.0,1.0,0.0
1357,a000147,2,6,6,3,3,6,2인 여행(가족 외),2.0,0.0,0.0
1358,a014789,2,2,1,3,6,6,나홀로 여행,1.0,0.0,0.0
1359,a001129,3,5,3,2,2,6,2인 여행(가족 외),2.0,0.0,0.0
1360,a006374,6,2,3,2,1,6,2인 여행(가족 외),2.0,0.0,0.0
1361,a009685,6,6,6,4,5,4,2인 여행(가족 외),2.0,0.0,0.0
1362,a002618,1,1,1,4,2,6,부모 동반 여행,3.0,0.0,0.0
1363,a007827,2,2,2,2,7,6,2인 여행(가족 외),2.0,0.0,0.0
1364,b003330,1,1,5,3,6,7,3인 이상 여행(가족 외),3.0,0.0,0.0
1365,a004273,2,1,4,5,5,7,2인 여행(가족 외),2.0,0.0,0.0
1366,a010436,2,6,1,2,3,1,자녀 동반 여행,3.0,1.0,0.0
1367,a001179,4,6,2,3,2,5,자녀 동반 여행,3.0,1.0,0.0
1368,a006030,5,3,5,5,2,6,2인 가족 여행,2.0,0.0,0.0
1369,c002932,2,1,1,1,1,5,나홀로 여행,1.0,0.0,0.0
1370,a018052,4,2,4,2,2,5,나홀로 여행,1.0,0.0,0.0
1371,a003309,1,5,1,5,1,7,나홀로 여행,1.0,0.0,0.0
1372,a002218,2,1,4,2,4,4,2인 여행(가족 외),2.0,0.0,0.0
1373,a005538,6,2,6,6,2,7,나홀로 여행,1.0,0.0,0.0
1374,a018201,2,5,2,6,5,5,자녀 동반 여행,3.0,1.0,0.0
1375,a003074,1,1,5,3,2,7,자녀 동반 여행,3.0,1.0,0.0
1376,a004575,2,2,1,4,6,6,2인 여행(가족 외),2.0,0.0,0.0
1377,a018190,6,2,6,2,5,2,나홀로 여행,1.0,0.0,0.0
1378,a000880,2,2,1,4,6,2,3인 이상 여행(가족 외),3.0,0.0,0.0
1379,a018123,3,4,3,5,2,5,자녀 동반 여행,3.0,1.0,0.0
1380,a000618,7,7,1,7,1,7,2인 여행(가족 외),2.0,0.0,0.0
1381,a003117,1,3,2,4,4,6,2인 여행(가족 외),2.0,0.0,0.0
1382,a007600,3,3,1,4,2,6,2인 여행(가족 외),2.0,0.0,0.0
1383,a006634,2,3,2,3,2,6,2인 여행(가족 외),2.0,0.0,0.0
1384,a010210,2,1,2,7,3,2,나홀로 여행,1.0,0.0,0.0
1385,a009405,4,3,2,4,5,3,2인 여행(가족 외),2.0,0.0,0.0
1386,a001584,6,2,4,6,5,2,나홀로 여행,1.0,0.0,0.0
1387,a004509,1,4,1,7,1,7,3인 이상 여행(가족 외),3.0,0.0,0.0
1388,a002986,2,1,2,3,2,3,나홀로 여행,1.0,0.0,0.0
1389,a007645,2,2,7,4,1,6,2인 여행(가족 외),2.0,0.0,0.0
1390,a006375,4,2,5,6,5,6,2인 가족 여행,2.0,0.0,0.0
1391,a001694,2,2,1,4,7,4,3인 이상 여행(가족 외),3.0,0.0,0.0
1392,a004994,2,2,4,6,2,6,3인 이상 여행(가족 외),3.0,0.0,0.0
1393,a005034,1,2,2,2,2,3,나홀로 여행,1.0,0.0,0.0
1394,a018111,2,2,5,6,5,6,2인 가족 여행,2.0,0.0,0.0
1395,a008073,2,2,6,2,6,3,나홀로 여행,1.0,0.0,0.0
1396,a002531,1,1,6,2,2,6,3인 이상 여행(가족 외),3.0,0.0,0.0
1397,a014164,4,3,5,4,3,6,3대 동반 여행(친척 포함),3.0,0.0,0.0
1398,a008738,6,2,2,6,1,6,자녀 동반 여행,3.0,1.0,0.0
1399,b006472,1,1,3,1,1,6,2인 여행(가족 외),2.0,0.0,0.0
1400,a003965,2,1,4,3,2,1,나홀로 여행,1.0,0.0,0.0
1401,a004370,4,3,4,3,2,7,나홀로 여행,1.0,0.0,0.0
1402,a005855,2,4,1,4,3,2,나홀로 여행,1.0,0.0,0.0
1403,a006282,2,6,4,4,6,6,나홀로 여행,1.0,0.0,0.0
1404,a001757,2,5,4,6,2,2,2인 여행(가족 외),2.0,0.0,0.0
1405,a009922,2,2,2,1,3,6,나홀로 여행,1.0,0.0,0.0
1406,a002378,6,5,6,6,5,5,나홀로 여행,1.0,0.0,0.0
1407,a000065,3,3,3,3,3,4,부모 동반 여행,3.0,0.0,0.0
1408,a004227,5,1,4,1,1,4,나홀로 여행,1.0,0.0,0.0
1409,a006247,3,3,2,6,2,3,3인 이상 여행(가족 외),3.0,0.0,0.0
1410,a008222,4,1,7,4,1,1,나홀로 여행,1.0,0.0,0.0
1411,a017971,4,4,2,6,6,6,자녀 동반 여행,3.0,1.0,0.0
1412,a005589,4,3,4,6,4,5,자녀 동반 여행,3.0,1.0,0.0
1413,a017995,4,1,1,1,7,7,나홀로 여행,1.0,0.0,0.0
1414,a017967,1,1,1,2,1,7,2인 가족 여행,2.0,0.0,0.0
1415,b006019,3,2,3,3,6,4,나홀로 여행,1.0,0.0,0.0
1416,a001450,2,2,3,4,4,6,2인 가족 여행,2.0,0.0,0.0
1417,a008348,2,2,4,2,1,5,2인 여행(가족 외),2.0,0.0,0.0
1418,a005924,3,3,5,3,5,3,자녀 동반 여행,3.0,1.0,0.0
1419,a005659,2,2,2,2,6,4,2인 가족 여행,2.0,0.0,0.0
1420,a002212,3,2,2,2,1,7,나홀로 여행,1.0,0.0,0.0
1421,d004175,4,1,4,5,2,7,나홀로 여행,1.0,0.0,0.0
1422,a004680,5,2,7,2,1,6,나홀로 여행,1.0,0.0,0.0
1423,a012288,6,1,1,7,7,1,2인 여행(가족 외),2.0,0.0,0.0
1424,a005822,4,2,1,2,7,2,나홀로 여행,1.0,0.0,0.0
1425,a002513,7,7,1,7,7,7,3인 이상 여행(가족 외),3.0,0.0,0.0
1426,a000736,1,1,3,6,3,5,부모 동반 여행,3.0,0.0,0.0
1427,a002076,6,3,2,5,6,5,나홀로 여행,1.0,0.0,0.0
1428,a001774,1,3,4,2,3,3,나홀로 여행,1.0,0.0,0.0
1429,a004528,4,2,4,4,2,4,3인 이상 여행(가족 외),3.0,0.0,0.0
1430,a004417,2,1,5,2,1,6,3인 이상 여행(가족 외),3.0,0.0,0.0
1431,a003064,2,1,5,5,1,7,나홀로 여행,1.0,0.0,0.0
1432,c000877,1,6,6,1,7,6,3인 이상 여행(가족 외),3.0,0.0,0.0
1433,a005142,2,3,3,4,3,3,자녀 동반 여행,3.0,1.0,0.0
1434,a006034,4,5,3,5,3,6,2인 여행(가족 외),2.0,0.0,0.0
1435,a009705,2,1,4,5,6,6,나홀로 여행,1.0,0.0,0.0
1436,a002909,2,3,4,5,6,6,2인 여행(가족 외),2.0,0.0,0.0
1437,a003329,2,4,2,4,6,5,자녀 동반 여행,3.0,1.0,0.0
1438,a007325,2,4,1,1,4,3,나홀로 여행,1.0,0.0,0.0
1439,a006285,6,4,2,4,6,1,2인 여행(가족 외),2.0,0.0,0.0
1440,a003430,3,1,2,4,7,3,2인 여행(가족 외),2.0,0.0,0.0
1441,a006644,3,3,2,2,6,5,나홀로 여행,1.0,0.0,0.0
1442,a003907,1,4,5,6,5,5,나홀로 여행,1.0,0.0,0.0
1443,b015090,4,3,1,3,2,6,나홀로 여행,1.0,0.0,0.0
1444,a001756,4,3,4,4,6,2,자녀 동반 여행,3.0,1.0,0.0
1445,a007182,2,4,2,4,5,4,3인 이상 여행(가족 외),3.0,0.0,0.0
1446,a008109,7,5,2,6,6,3,2인 여행(가족 외),2.0,0.0,0.0
1447,a002447,2,2,3,3,2,6,나홀로 여행,1.0,0.0,0.0
1448,a002027,1,4,5,3,2,7,3인 이상 여행(가족 외),3.0,0.0,0.0
1449,a018126,4,7,6,6,6,3,나홀로 여행,1.0,0.0,0.0
1450,a007171,4,1,6,3,5,6,부모 동반 여행,3.0,0.0,0.0
1451,c007425,4,3,5,6,3,6,2인 여행(가족 외),2.0,0.0,0.0
1452,a004504,4,4,1,5,7,3,2인 여행(가족 외),2.0,0.0,0.0
1453,a002536,4,2,4,3,3,6,2인 가족 여행,2.0,0.0,0.0
1454,b007029,3,4,3,3,2,5,2인 여행(가족 외),2.0,0.0,0.0
1455,a002373,2,2,4,4,6,3,3인 이상 여행(가족 외),3.0,0.0,0.0
1456,a005379,4,6,4,4,6,3,자녀 동반 여행,3.0,1.0,0.0
1457,a002883,3,4,2,5,6,4,2인 여행(가족 외),2.0,0.0,0.0
1458,a009387,2,3,6,5,5,2,자녀 동반 여행,3.0,1.0,0.0
1459,a001618,4,1,5,4,3,7,나홀로 여행,1.0,0.0,0.0
1460,a003317,7,2,6,6,2,3,나홀로 여행,1.0,0.0,0.0
1461,a014905,5,2,3,3,2,7,나홀로 여행,1.0,0.0,0.0
1462,a002192,2,2,2,2,5,7,나홀로 여행,1.0,0.0,0.0
1463,a005165,3,2,4,6,2,6,2인 여행(가족 외),2.0,0.0,0.0
1464,a008006,4,3,2,5,7,5,3인 이상 여행(가족 외),3.0,0.0,0.0
1465,a000962,7,3,3,7,6,3,나홀로 여행,1.0,0.0,0.0
1466,c005067,3,3,4,3,2,6,3인 이상 여행(가족 외),3.0,0.0,0.0
1467,a017772,3,2,2,2,6,4,나홀로 여행,1.0,0.0,0.0
1468,a004310,6,3,5,6,1,7,나홀로 여행,1.0,0.0,0.0
1469,a003705,3,2,4,4,3,3,나홀로 여행,1.0,0.0,0.0
1470,a007820,2,1,6,7,3,4,자녀 동반 여행,3.0,1.0,0.0
1471,d000959,2,3,5,5,2,4,자녀 동반 여행,3.0,1.0,0.0
1472,a007191,7,2,4,5,4,4,2인 여행(가족 외),2.0,0.0,0.0
1473,a002786,3,2,6,2,6,6,3인 이상 여행(가족 외),3.0,0.0,0.0
1474,a006554,1,1,1,1,7,7,2인 가족 여행,2.0,0.0,0.0
1475,a007139,3,3,4,2,3,4,2인 가족 여행,2.0,0.0,0.0
1476,a003130,3,5,1,4,5,3,2인 여행(가족 외),2.0,0.0,0.0
1477,a013660,3,2,4,4,5,6,나홀로 여행,1.0,0.0,0.0
1478,a007124,2,2,4,2,4,6,나홀로 여행,1.0,0.0,0.0
1479,a015355,4,2,5,3,4,6,나홀로 여행,1.0,0.0,0.0
1480,a008024,2,2,4,2,2,6,2인 여행(가족 외),2.0,0.0,0.0
1481,a006707,2,3,4,3,4,3,3인 이상 여행(가족 외),3.0,0.0,0.0
1482,a004421,4,2,2,2,5,2,2인 여행(가족 외),2.0,0.0,0.0
1483,a006029,2,7,6,6,6,2,자녀 동반 여행,3.0,1.0,0.0
1484,d004095,1,2,3,5,5,7,나홀로 여행,1.0,0.0,0.0
1485,a002183,2,2,4,4,3,2,나홀로 여행,1.0,0.0,0.0
1486,a010425,2,2,7,4,2,5,자녀 동반 여행,3.0,1.0,0.0
1487,a003876,6,1,7,3,1,7,2인 여행(가족 외),2.0,0.0,0.0
1488,a000807,2,3,6,6,1,4,나홀로 여행,1.0,0.0,0.0
1489,a015371,2,1,5,3,5,5,3인 이상 여행(가족 외),3.0,0.0,0.0
1490,a003642,4,3,4,3,6,2,2인 여행(가족 외),2.0,0.0,0.0
1491,a002664,6,6,2,6,2,3,3인 이상 여행(가족 외),3.0,0.0,0.0
1492,a010065,3,2,6,2,6,3,나홀로 여행,1.0,0.0,0.0
1493,a001879,5,7,7,7,7,2,2인 여행(가족 외),2.0,0.0,0.0
1494,a005209,7,6,6,6,5,6,나홀로 여행,1.0,0.0,0.0
1495,a007799,3,2,3,2,6,5,나홀로 여행,1.0,0.0,0.0
1496,a017970,1,6,2,4,4,4,나홀로 여행,1.0,0.0,0.0
1497,a014484,4,1,4,2,6,2,자녀 동반 여행,3.0,1.0,0.0
1498,a011587,2,1,3,4,6,7,2인 여행(가족 외),2.0,0.0,0.0
1499,a007441,1,7,7,1,4,4,나홀로 여행,1.0,0.0,0.0
1500,a006022,1,1,6,2,6,1,2인 여행(가족 외),2.0,0.0,0.0
1501,a007757,2,7,1,4,4,7,나홀로 여행,1.0,0.0,0.0
1502,a007947,3,5,4,6,4,4,자녀 동반 여행,3.0,1.0,0.0
1503,a002114,1,3,5,2,5,5,3인 이상 여행(가족 외),3.0,0.0,0.0
1504,a004303,4,3,4,6,7,3,자녀 동반 여행,3.0,1.0,0.0
1505,a006114,2,5,1,4,4,4,부모 동반 여행,3.0,0.0,0.0
1506,a018055,2,2,6,5,2,3,2인 가족 여행,2.0,0.0,0.0
1507,a007327,4,1,2,2,6,2,2인 가족 여행,2.0,0.0,0.0
1508,a004990,3,6,1,6,1,5,2인 가족 여행,2.0,0.0,0.0
1509,a003031,7,4,7,7,7,3,나홀로 여행,1.0,0.0,0.0
1510,a006215,3,2,4,3,4,6,2인 여행(가족 외),2.0,0.0,0.0
1511,a003016,2,1,1,5,1,3,2인 여행(가족 외),2.0,0.0,0.0
1512,a005113,2,1,2,2,3,5,나홀로 여행,1.0,0.0,0.0
1513,a017914,2,1,6,4,1,4,2인 여행(가족 외),2.0,0.0,0.0
1514,a008121,2,1,3,1,2,7,2인 가족 여행,2.0,0.0,0.0
1515,a004256,2,2,3,6,3,4,2인 가족 여행,2.0,0.0,0.0
1516,a002545,3,6,2,6,7,7,3인 이상 여행(가족 외),3.0,0.0,0.0
1517,a009440,4,1,2,6,6,2,3인 이상 여행(가족 외),3.0,0.0,0.0
1518,a017662,7,2,1,2,1,7,나홀로 여행,1.0,0.0,0.0
1519,a000504,6,1,4,5,7,3,2인 여행(가족 외),2.0,0.0,0.0
1520,a007606,3,5,2,6,2,3,2인 가족 여행,2.0,0.0,0.0
1521,a007358,2,2,6,2,3,6,나홀로 여행,1.0,0.0,0.0
1522,a008582,1,2,2,4,6,2,3인 이상 여행(가족 외),3.0,0.0,0.0
1523,a000221,6,4,3,4,5,4,나홀로 여행,1.0,0.0,0.0
1524,a001103,5,3,6,5,3,6,나홀로 여행,1.0,0.0,0.0
1525,a002936,1,2,2,5,5,5,2인 여행(가족 외),2.0,0.0,0.0
1526,a006277,3,3,3,3,2,4,2인 여행(가족 외),2.0,0.0,0.0
1527,a004874,1,1,2,4,7,4,2인 가족 여행,2.0,0.0,0.0
1528,a002292,2,1,2,1,1,6,2인 가족 여행,2.0,0.0,0.0
1529,a005675,1,1,7,7,1,4,자녀 동반 여행,3.0,1.0,0.0
1530,a001278,1,1,4,7,5,6,자녀 동반 여행,3.0,1.0,0.0
1531,a017537,6,4,1,6,6,4,나홀로 여행,1.0,0.0,0.0
1532,a001384,1,7,7,7,7,7,2인 여행(가족 외),2.0,0.0,0.0
1533,b002933,6,6,2,6,3,6,3인 이상 여행(가족 외),3.0,0.0,0.0
1534,a008330,4,2,5,4,7,7,3인 이상 여행(가족 외),3.0,0.0,0.0
1535,a011900,4,4,4,4,4,4,나홀로 여행,1.0,0.0,0.0
1536,a002116,2,1,4,1,6,5,나홀로 여행,1.0,0.0,0.0
1537,a004150,1,7,5,5,5,6,3인 이상 여행(가족 외),3.0,0.0,0.0
1538,a006032,6,2,5,4,1,7,2인 여행(가족 외),2.0,0.0,0.0
1539,a003336,4,2,6,3,2,4,나홀로 여행,1.0,0.0,0.0
1540,a011721,7,6,1,4,6,4,3인 이상 여행(가족 외),3.0,0.0,0.0
1541,a004359,7,6,1,2,1,5,2인 여행(가족 외),2.0,0.0,0.0
1542,a006443,2,1,7,1,7,7,나홀로 여행,1.0,0.0,0.0
1543,a001729,3,4,4,5,5,5,2인 여행(가족 외),2.0,0.0,0.0
1544,a010396,4,4,4,4,4,4,2인 여행(가족 외),2.0,0.0,0.0
1545,a018026,6,6,2,6,2,7,2인 가족 여행,2.0,0.0,0.0
1546,a017601,2,3,2,3,7,2,2인 여행(가족 외),2.0,0.0,0.0
1547,a007913,1,2,1,1,4,2,나홀로 여행,1.0,0.0,0.0
1548,a003306,1,1,1,4,7,7,자녀 동반 여행,3.0,1.0,0.0
1549,a000493,5,4,2,3,3,7,나홀로 여행,1.0,0.0,0.0
1550,a004570,2,3,5,5,5,6,자녀 동반 여행,3.0,1.0,0.0
1551,a006683,2,2,4,4,3,4,3대 동반 여행(친척 포함),3.0,0.0,0.0
1552,a005207,2,2,2,2,2,2,2인 여행(가족 외),2.0,0.0,0.0
1553,a015356,4,3,4,4,1,7,자녀 동반 여행,3.0,1.0,0.0
1554,a007890,2,2,2,6,6,6,2인 가족 여행,2.0,0.0,0.0
1555,a000960,2,3,4,5,6,7,자녀 동반 여행,3.0,1.0,0.0
1556,a005424,2,3,2,5,6,5,자녀 동반 여행,3.0,1.0,0.0
1557,a006213,6,1,5,6,2,7,나홀로 여행,1.0,0.0,0.0
1558,a001805,1,1,1,1,2,5,나홀로 여행,1.0,0.0,0.0
1559,a007167,4,4,4,4,4,4,2인 여행(가족 외),2.0,0.0,0.0
